ocel_id;ocel_time;lifecycle;instance_id
load_veh_cr49_vh4_complete;2023-06-06 11:27:53;complete;td-td14_cr-cr49
load_veh_cr38_vh6_start;2023-06-06 11:49:49;start;td-td11_cr-cr38
load_veh_cr38_vh6_complete;2023-06-06 11:52:30;complete;td-td11_cr-cr38
load_veh_cr15_vh4_start;2023-06-06 13:16:41;start;td-td4_cr-cr15
load_veh_cr15_vh4_complete;2023-06-06 13:24:58;complete;td-td4_cr-cr15
load_veh_cr25_vh6_start;2023-06-06 14:34:07;start;td-td6_cr-cr25
load_veh_cr25_vh6_complete;2023-06-06 14:38:10;complete;td-td6_cr-cr25
load_veh_cr44_vh5_start;2023-06-06 15:59:55;start;td-td12_cr-cr44
load_veh_cr44_vh5_complete;2023-06-06 17:06:42;complete;td-td12_cr-cr44
load_veh_cr21_vh6_start;2023-06-07 07:59:49;start;td-td6_cr-cr21
load_veh_cr57_vh6_start;2023-06-07 08:22:10;start;td-td15_cr-cr57
load_veh_cr57_vh6_complete;2023-06-07 08:29:41;complete;td-td15_cr-cr57
load_veh_cr21_vh6_complete;2023-06-07 09:07:48;complete;td-td6_cr-cr21
load_veh_cr52_vh4_start;2023-06-08 07:13:00;start;td-td14_cr-cr52
load_veh_cr18_vh4_start;2023-06-08 07:13:39;start;td-td4_cr-cr18
load_veh_cr18_vh4_complete;2023-06-08 07:14:55;complete;td-td4_cr-cr18
load_veh_cr51_vh4_start;2023-06-08 07:15:26;start;td-td14_cr-cr51
load_veh_cr52_vh4_complete;2023-06-08 07:18:10;complete;td-td14_cr-cr52
load_veh_cr45_vh4_start;2023-06-08 07:18:55;start;td-td13_cr-cr45
load_veh_cr51_vh4_complete;2023-06-08 07:20:22;complete;td-td14_cr-cr51
load_veh_cr46_vh4_start;2023-06-08 07:21:21;start;td-td13_cr-cr46
load_veh_cr16_vh4_start;2023-06-08 07:24:02;start;td-td4_cr-cr16
load_veh_cr45_vh4_complete;2023-06-08 07:25:13;complete;td-td13_cr-cr45
load_veh_cr61_vh4_start;2023-06-08 07:27:39;start;td-td17_cr-cr61
load_veh_cr16_vh4_complete;2023-06-08 07:27:44;complete;td-td4_cr-cr16
load_veh_cr28_vh4_start;2023-06-08 07:29:55;start;td-td8_cr-cr28
load_veh_cr46_vh4_complete;2023-06-08 07:30:46;complete;td-td13_cr-cr46
load_veh_cr28_vh4_complete;2023-06-08 07:31:59;complete;td-td8_cr-cr28
load_veh_cr17_vh4_start;2023-06-08 07:38:19;start;td-td4_cr-cr17
load_veh_cr61_vh4_complete;2023-06-08 07:42:19;complete;td-td17_cr-cr61
load_veh_cr17_vh4_complete;2023-06-08 07:44:44;complete;td-td4_cr-cr17
load_veh_cr39_vh6_start;2023-06-08 14:57:03;start;td-td11_cr-cr39
load_veh_cr39_vh6_complete;2023-06-08 14:58:41;complete;td-td11_cr-cr39
load_veh_cr54_vh6_start;2023-06-12 07:41:02;start;td-td15_cr-cr54
load_veh_cr54_vh6_complete;2023-06-12 07:42:56;complete;td-td15_cr-cr54
load_veh_cr69_vh6_start;2023-06-12 09:08:18;start;td-td19_cr-cr69
load_veh_cr2_vh5_start;2023-06-12 09:11:47;start;td-td1_cr-cr2
load_veh_cr4_vh5_start;2023-06-12 09:12:38;start;td-td1_cr-cr4
load_veh_cr69_vh6_complete;2023-06-12 09:15:03;complete;td-td19_cr-cr69
load_veh_cr2_vh5_complete;2023-06-12 09:15:42;complete;td-td1_cr-cr2
load_veh_cr36_vh5_start;2023-06-12 09:16:26;start;td-td10_cr-cr36
load_veh_cr4_vh5_complete;2023-06-12 09:18:59;complete;td-td1_cr-cr4
load_veh_cr3_vh5_start;2023-06-12 09:20:56;start;td-td1_cr-cr3
load_veh_cr36_vh5_complete;2023-06-12 09:21:24;complete;td-td10_cr-cr36
load_veh_cr1_vh5_start;2023-06-12 09:24:24;start;td-td1_cr-cr1
load_veh_cr19_vh5_start;2023-06-12 09:24:29;start;td-td5_cr-cr19
load_veh_cr3_vh5_complete;2023-06-12 09:25:16;complete;td-td1_cr-cr3
load_veh_cr50_vh5_start;2023-06-12 09:27:33;start;td-td14_cr-cr50
load_veh_cr50_vh5_complete;2023-06-12 09:31:01;complete;td-td14_cr-cr50
load_veh_cr1_vh5_complete;2023-06-12 09:32:09;complete;td-td1_cr-cr1
load_veh_cr19_vh5_complete;2023-06-12 09:32:47;complete;td-td5_cr-cr19
load_veh_cr42_vh5_start;2023-06-12 09:34:05;start;td-td12_cr-cr42
load_veh_cr42_vh5_complete;2023-06-12 09:34:49;complete;td-td12_cr-cr42
load_veh_cr22_vh6_start;2023-06-12 09:37:23;start;td-td6_cr-cr22
load_veh_cr20_vh5_start;2023-06-12 09:39:29;start;td-td5_cr-cr20
load_veh_cr22_vh6_complete;2023-06-12 09:42:54;complete;td-td6_cr-cr22
load_veh_cr20_vh5_complete;2023-06-12 09:44:30;complete;td-td5_cr-cr20
load_veh_cr63_vh7_start;2023-06-12 14:38:05;start;td-td17_cr-cr63
load_veh_cr63_vh7_complete;2023-06-12 14:41:28;complete;td-td17_cr-cr63
load_veh_cr67_vh5_start;2023-06-12 16:59:25;start;td-td19_cr-cr67
load_veh_cr67_vh5_complete;2023-06-12 18:05:35;complete;td-td19_cr-cr67
load_veh_cr62_vh7_start;2023-06-13 09:59:52;start;td-td17_cr-cr62
load_veh_cr62_vh7_complete;2023-06-13 11:05:23;complete;td-td17_cr-cr62
load_veh_cr8_vh6_start;2023-06-13 13:25:54;start;td-td2_cr-cr8
load_veh_cr8_vh6_complete;2023-06-13 13:28:46;complete;td-td2_cr-cr8
load_veh_cr82_vh7_start;2023-06-13 17:44:03;start;td-td23_cr-cr82
load_veh_cr82_vh7_complete;2023-06-13 17:46:12;complete;td-td23_cr-cr82
load_veh_cr99_vh6_start;2023-06-14 10:03:28;start;td-td27_cr-cr99
load_veh_cr99_vh6_complete;2023-06-14 10:07:57;complete;td-td27_cr-cr99
load_veh_cr74_vh9_start;2023-06-14 11:43:41;start;td-td20_cr-cr74
load_veh_cr74_vh9_complete;2023-06-14 11:46:43;complete;td-td20_cr-cr74
load_veh_cr97_vh9_start;2023-06-14 13:45:32;start;td-td27_cr-cr97
load_veh_cr97_vh9_complete;2023-06-14 13:54:17;complete;td-td27_cr-cr97
load_veh_cr96_vh6_start;2023-06-15 07:14:43;start;td-td27_cr-cr96
load_veh_cr37_vh6_start;2023-06-15 07:16:34;start;td-td11_cr-cr37
load_veh_cr24_vh6_start;2023-06-15 07:17:58;start;td-td6_cr-cr24
load_veh_cr37_vh6_complete;2023-06-15 07:18:05;complete;td-td11_cr-cr37
load_veh_cr96_vh6_complete;2023-06-15 07:19:39;complete;td-td27_cr-cr96
load_veh_cr56_vh6_start;2023-06-15 07:20:18;start;td-td15_cr-cr56
load_veh_cr56_vh6_complete;2023-06-15 07:22:10;complete;td-td15_cr-cr56
load_veh_cr24_vh6_complete;2023-06-15 07:22:13;complete;td-td6_cr-cr24
load_veh_cr98_vh6_start;2023-06-15 07:23:13;start;td-td27_cr-cr98
load_veh_cr55_vh6_start;2023-06-15 07:25:46;start;td-td15_cr-cr55
load_veh_cr10_vh6_start;2023-06-15 07:27:27;start;td-td2_cr-cr10
load_veh_cr98_vh6_complete;2023-06-15 07:32:55;complete;td-td27_cr-cr98
load_veh_cr10_vh6_complete;2023-06-15 07:34:42;complete;td-td2_cr-cr10
load_veh_cr55_vh6_complete;2023-06-15 07:38:53;complete;td-td15_cr-cr55
load_veh_cr66_vh6_start;2023-06-15 07:39:19;start;td-td19_cr-cr66
load_veh_cr76_vh6_start;2023-06-15 07:40:21;start;td-td21_cr-cr76
load_veh_cr66_vh6_complete;2023-06-15 07:40:25;complete;td-td19_cr-cr66
load_veh_cr40_vh6_start;2023-06-15 07:43:54;start;td-td11_cr-cr40
load_veh_cr70_vh6_start;2023-06-15 07:48:46;start;td-td19_cr-cr70
load_veh_cr76_vh6_complete;2023-06-15 07:51:00;complete;td-td21_cr-cr76
load_veh_cr68_vh6_start;2023-06-15 07:54:51;start;td-td19_cr-cr68
load_veh_cr40_vh6_complete;2023-06-15 07:56:25;complete;td-td11_cr-cr40
load_veh_cr87_vh6_start;2023-06-15 07:58:49;start;td-td24_cr-cr87
load_veh_cr70_vh6_complete;2023-06-15 07:59:38;complete;td-td19_cr-cr70
load_veh_cr68_vh6_complete;2023-06-15 09:00:27;complete;td-td19_cr-cr68
load_veh_cr23_vh6_start;2023-06-15 09:04:09;start;td-td6_cr-cr23
load_veh_cr75_vh6_start;2023-06-15 09:06:35;start;td-td21_cr-cr75
load_veh_cr87_vh6_complete;2023-06-15 09:06:47;complete;td-td24_cr-cr87
load_veh_cr23_vh6_complete;2023-06-15 09:07:10;complete;td-td6_cr-cr23
load_veh_cr75_vh6_complete;2023-06-15 09:08:06;complete;td-td21_cr-cr75
load_veh_cr58_vh6_start;2023-06-15 09:08:46;start;td-td15_cr-cr58
load_veh_cr58_vh6_complete;2023-06-15 09:11:51;complete;td-td15_cr-cr58
load_veh_cr78_vh9_start;2023-06-16 10:34:40;start;td-td22_cr-cr78
load_veh_cr78_vh9_complete;2023-06-16 10:37:10;complete;td-td22_cr-cr78
load_veh_cr84_vh7_start;2023-06-19 08:01:21;start;td-td23_cr-cr84
load_veh_cr33_vh7_start;2023-06-19 08:01:48;start;td-td9_cr-cr33
load_veh_cr81_vh7_start;2023-06-19 08:03:33;start;td-td23_cr-cr81
load_veh_cr33_vh7_complete;2023-06-19 08:08:57;complete;td-td9_cr-cr33
load_veh_cr84_vh7_complete;2023-06-19 08:14:01;complete;td-td23_cr-cr84
load_veh_cr32_vh7_start;2023-06-19 08:14:36;start;td-td9_cr-cr32
load_veh_cr32_vh7_complete;2023-06-19 08:16:53;complete;td-td9_cr-cr32
load_veh_cr26_vh7_start;2023-06-19 08:17:16;start;td-td7_cr-cr26
load_veh_cr81_vh7_complete;2023-06-19 08:19:26;complete;td-td23_cr-cr81
load_veh_cr26_vh7_complete;2023-06-19 08:23:01;complete;td-td7_cr-cr26
load_veh_cr31_vh7_start;2023-06-19 14:54:18;start;td-td9_cr-cr31
load_veh_cr83_vh7_start;2023-06-19 14:54:55;start;td-td23_cr-cr83
load_veh_cr111_vh11_start;2023-06-19 15:17:36;start;td-td31_cr-cr111
load_veh_cr111_vh11_complete;2023-06-19 15:22:08;complete;td-td31_cr-cr111
load_veh_cr31_vh7_complete;2023-06-19 15:55:31;complete;td-td9_cr-cr31
load_veh_cr83_vh7_complete;2023-06-19 15:57:16;complete;td-td23_cr-cr83
load_veh_cr113_vh11_start;2023-06-19 16:55:18;start;td-td31_cr-cr113
load_veh_cr113_vh11_complete;2023-06-19 18:03:52;complete;td-td31_cr-cr113
load_veh_cr109_vh12_start;2023-06-20 08:58:33;start;td-td30_cr-cr109
load_veh_cr109_vh12_complete;2023-06-20 10:00:41;complete;td-td30_cr-cr109
load_veh_cr114_vh11_start;2023-06-20 10:59:06;start;td-td31_cr-cr114
load_veh_cr114_vh11_complete;2023-06-20 12:04:25;complete;td-td31_cr-cr114
load_veh_cr101_vh11_start;2023-06-20 15:52:37;start;td-td28_cr-cr101
load_veh_cr101_vh11_complete;2023-06-20 15:56:37;complete;td-td28_cr-cr101
load_veh_cr123_vh11_start;2023-06-21 15:00:30;start;td-td34_cr-cr123
load_veh_cr123_vh11_complete;2023-06-21 15:02:45;complete;td-td34_cr-cr123
load_veh_cr127_vh8_start;2023-06-22 07:27:08;start;td-td35_cr-cr127
load_veh_cr127_vh8_complete;2023-06-22 07:35:36;complete;td-td35_cr-cr127
load_veh_cr102_vh11_start;2023-06-22 13:48:47;start;td-td28_cr-cr102
load_veh_cr102_vh11_complete;2023-06-22 13:51:41;complete;td-td28_cr-cr102
load_veh_cr89_vh10_start;2023-06-22 14:54:01;start;td-td25_cr-cr89
load_veh_cr89_vh10_complete;2023-06-22 14:56:20;complete;td-td25_cr-cr89
load_veh_cr126_vh9_start;2023-06-22 15:57:49;start;td-td35_cr-cr126
load_veh_cr130_vh11_start;2023-06-22 15:57:57;start;td-td36_cr-cr130
load_veh_cr126_vh9_complete;2023-06-22 15:58:40;complete;td-td35_cr-cr126
load_veh_cr130_vh11_complete;2023-06-22 16:58:12;complete;td-td36_cr-cr130
load_veh_cr64_vh9_start;2023-06-23 14:06:31;start;td-td18_cr-cr64
load_veh_cr64_vh9_complete;2023-06-23 14:07:19;complete;td-td18_cr-cr64
load_veh_cr65_vh9_start;2023-06-26 07:53:27;start;td-td18_cr-cr65
load_veh_cr80_vh9_start;2023-06-26 07:54:32;start;td-td22_cr-cr80
load_veh_cr73_vh9_start;2023-06-26 07:54:56;start;td-td20_cr-cr73
load_veh_cr80_vh9_complete;2023-06-26 08:55:09;complete;td-td22_cr-cr80
load_veh_cr79_vh9_start;2023-06-26 08:59:50;start;td-td22_cr-cr79
load_veh_cr73_vh9_complete;2023-06-26 09:01:12;complete;td-td20_cr-cr73
load_veh_cr65_vh9_complete;2023-06-26 09:02:46;complete;td-td18_cr-cr65
load_veh_cr77_vh9_start;2023-06-26 09:04:39;start;td-td22_cr-cr77
load_veh_cr77_vh9_complete;2023-06-26 09:05:22;complete;td-td22_cr-cr77
load_veh_cr72_vh9_start;2023-06-26 09:05:29;start;td-td20_cr-cr72
load_veh_cr71_vh9_start;2023-06-26 09:08:11;start;td-td20_cr-cr71
load_veh_cr71_vh9_complete;2023-06-26 09:11:40;complete;td-td20_cr-cr71
load_veh_cr72_vh9_complete;2023-06-26 09:14:16;complete;td-td20_cr-cr72
load_veh_cr79_vh9_complete;2023-06-26 10:00:46;complete;td-td22_cr-cr79
load_veh_cr139_vh14_start;2023-06-26 10:58:04;start;td-td39_cr-cr139
load_veh_cr139_vh14_complete;2023-06-26 11:58:16;complete;td-td39_cr-cr139
load_veh_cr120_vh11_start;2023-06-26 13:13:14;start;td-td33_cr-cr120
load_veh_cr120_vh11_complete;2023-06-26 13:18:30;complete;td-td33_cr-cr120
load_veh_cr119_vh11_start;2023-06-26 14:58:55;start;td-td33_cr-cr119
load_veh_cr125_vh9_start;2023-06-26 15:55:10;start;td-td35_cr-cr125
load_veh_cr119_vh11_complete;2023-06-26 16:02:46;complete;td-td33_cr-cr119
load_veh_cr125_vh9_complete;2023-06-26 16:56:57;complete;td-td35_cr-cr125
load_veh_cr90_vh10_start;2023-06-27 10:58:09;start;td-td25_cr-cr90
load_veh_cr90_vh10_complete;2023-06-27 11:59:22;complete;td-td25_cr-cr90
load_veh_cr146_vh13_start;2023-06-28 13:43:44;start;td-td41_cr-cr146
load_veh_cr146_vh13_complete;2023-06-28 13:44:23;complete;td-td41_cr-cr146
load_veh_cr92_vh11_start;2023-06-28 14:58:51;start;td-td26_cr-cr92
load_veh_cr92_vh11_complete;2023-06-28 16:01:13;complete;td-td26_cr-cr92
load_veh_cr149_vh10_start;2023-06-29 07:53:26;start;td-td42_cr-cr149
load_veh_cr147_vh10_start;2023-06-29 07:55:27;start;td-td41_cr-cr147
load_veh_cr148_vh10_start;2023-06-29 07:56:56;start;td-td41_cr-cr148
load_veh_cr149_vh10_complete;2023-06-29 07:57:52;complete;td-td42_cr-cr149
load_veh_cr147_vh10_complete;2023-06-29 08:57:01;complete;td-td41_cr-cr147
load_veh_cr148_vh10_complete;2023-06-29 08:57:28;complete;td-td41_cr-cr148
load_veh_cr143_vh10_start;2023-06-29 08:58:02;start;td-td40_cr-cr143
load_veh_cr88_vh10_start;2023-06-29 08:59:57;start;td-td25_cr-cr88
load_veh_cr143_vh10_complete;2023-06-29 10:00:48;complete;td-td40_cr-cr143
load_veh_cr88_vh10_complete;2023-06-29 10:03:00;complete;td-td25_cr-cr88
load_veh_cr151_vh10_start;2023-06-29 10:03:50;start;td-td42_cr-cr151
load_veh_cr60_vh10_start;2023-06-29 10:04:04;start;td-td16_cr-cr60
load_veh_cr151_vh10_complete;2023-06-29 10:04:28;complete;td-td42_cr-cr151
load_veh_cr59_vh10_start;2023-06-29 10:05:21;start;td-td16_cr-cr59
load_veh_cr161_vh10_start;2023-06-29 10:07:03;start;td-td46_cr-cr161
load_veh_cr161_vh10_complete;2023-06-29 10:08:17;complete;td-td46_cr-cr161
load_veh_cr60_vh10_complete;2023-06-29 10:10:07;complete;td-td16_cr-cr60
load_veh_cr133_vh10_start;2023-06-29 10:11:59;start;td-td37_cr-cr133
load_veh_cr59_vh10_complete;2023-06-29 10:12:25;complete;td-td16_cr-cr59
load_veh_cr150_vh10_start;2023-06-29 10:12:56;start;td-td42_cr-cr150
load_veh_cr133_vh10_complete;2023-06-29 10:16:51;complete;td-td37_cr-cr133
load_veh_cr150_vh10_complete;2023-06-29 10:16:54;complete;td-td42_cr-cr150
load_veh_cr154_vh14_start;2023-06-30 09:40:26;start;td-td44_cr-cr154
load_veh_cr154_vh14_complete;2023-06-30 09:42:49;complete;td-td44_cr-cr154
load_veh_cr153_vh12_start;2023-06-30 09:48:40;start;td-td43_cr-cr153
load_veh_cr153_vh12_complete;2023-06-30 09:52:21;complete;td-td43_cr-cr153
load_veh_cr140_vh13_start;2023-06-30 18:10:22;start;td-td40_cr-cr140
load_veh_cr140_vh13_complete;2023-06-30 18:58:21;complete;td-td40_cr-cr140
load_veh_cr105_vh11_start;2023-07-03 07:14:25;start;td-td29_cr-cr105
load_veh_cr100_vh11_start;2023-07-03 07:17:47;start;td-td28_cr-cr100
load_veh_cr128_vh11_start;2023-07-03 07:21:17;start;td-td36_cr-cr128
load_veh_cr105_vh11_complete;2023-07-03 07:24:38;complete;td-td29_cr-cr105
load_veh_cr136_vh11_start;2023-07-03 07:28:55;start;td-td38_cr-cr136
load_veh_cr100_vh11_complete;2023-07-03 07:32:00;complete;td-td28_cr-cr100
load_veh_cr136_vh11_complete;2023-07-03 07:39:46;complete;td-td38_cr-cr136
load_veh_cr128_vh11_complete;2023-07-03 07:43:26;complete;td-td36_cr-cr128
load_veh_cr122_vh11_start;2023-07-03 07:46:34;start;td-td34_cr-cr122
load_veh_cr129_vh11_start;2023-07-03 07:48:23;start;td-td36_cr-cr129
load_veh_cr93_vh11_start;2023-07-03 07:48:33;start;td-td26_cr-cr93
load_veh_cr129_vh11_complete;2023-07-03 07:55:35;complete;td-td36_cr-cr129
load_veh_cr122_vh11_complete;2023-07-03 07:59:48;complete;td-td34_cr-cr122
load_veh_cr93_vh11_complete;2023-07-03 08:55:36;complete;td-td26_cr-cr93
load_veh_cr134_vh11_start;2023-07-03 08:59:07;start;td-td38_cr-cr134
load_veh_cr135_vh11_start;2023-07-03 09:08:13;start;td-td38_cr-cr135
load_veh_cr135_vh11_complete;2023-07-03 09:14:40;complete;td-td38_cr-cr135
load_veh_cr104_vh11_start;2023-07-03 09:22:17;start;td-td28_cr-cr104
load_veh_cr104_vh11_complete;2023-07-03 09:33:25;complete;td-td28_cr-cr104
load_veh_cr107_vh11_start;2023-07-03 09:39:22;start;td-td29_cr-cr107
load_veh_cr107_vh11_complete;2023-07-03 09:49:44;complete;td-td29_cr-cr107
load_veh_cr94_vh11_start;2023-07-03 09:54:21;start;td-td26_cr-cr94
load_veh_cr112_vh11_start;2023-07-03 09:57:07;start;td-td31_cr-cr112
load_veh_cr94_vh11_complete;2023-07-03 09:58:54;complete;td-td26_cr-cr94
load_veh_cr112_vh11_complete;2023-07-03 09:59:09;complete;td-td31_cr-cr112
load_veh_cr134_vh11_complete;2023-07-03 10:04:13;complete;td-td38_cr-cr134
load_veh_cr91_vh11_start;2023-07-03 10:06:08;start;td-td26_cr-cr91
load_veh_cr91_vh11_complete;2023-07-03 10:11:19;complete;td-td26_cr-cr91
load_veh_cr124_vh11_start;2023-07-03 10:15:44;start;td-td34_cr-cr124
load_veh_cr124_vh11_complete;2023-07-03 10:25:19;complete;td-td34_cr-cr124
load_veh_cr137_vh11_start;2023-07-03 10:29:42;start;td-td38_cr-cr137
load_veh_cr137_vh11_complete;2023-07-03 10:31:12;complete;td-td38_cr-cr137
load_veh_cr108_vh11_start;2023-07-03 10:36:03;start;td-td29_cr-cr108
load_veh_cr108_vh11_complete;2023-07-03 10:38:54;complete;td-td29_cr-cr108
load_veh_cr106_vh11_start;2023-07-03 10:46:01;start;td-td29_cr-cr106
load_veh_cr106_vh11_complete;2023-07-03 10:52:13;complete;td-td29_cr-cr106
load_veh_cr103_vh11_start;2023-07-03 10:55:35;start;td-td28_cr-cr103
load_veh_cr103_vh11_complete;2023-07-03 10:58:29;complete;td-td28_cr-cr103
load_veh_cr121_vh11_start;2023-07-03 11:00:30;start;td-td33_cr-cr121
load_veh_cr95_vh11_start;2023-07-03 11:00:44;start;td-td26_cr-cr95
load_veh_cr95_vh11_complete;2023-07-03 11:02:01;complete;td-td26_cr-cr95
load_veh_cr121_vh11_complete;2023-07-03 11:03:46;complete;td-td33_cr-cr121
load_veh_cr167_vh14_start;2023-07-03 16:27:23;start;td-td47_cr-cr167
load_veh_cr167_vh14_complete;2023-07-03 16:34:30;complete;td-td47_cr-cr167
load_veh_cr162_vh15_start;2023-07-04 10:12:53;start;td-td46_cr-cr162
load_veh_cr162_vh15_complete;2023-07-04 10:17:47;complete;td-td46_cr-cr162
load_veh_cr158_vh13_start;2023-07-04 16:24:39;start;td-td45_cr-cr158
load_veh_cr158_vh13_complete;2023-07-04 16:28:32;complete;td-td45_cr-cr158
load_veh_cr183_vh12_start;2023-07-05 14:31:23;start;td-td51_cr-cr183
load_veh_cr183_vh12_complete;2023-07-05 14:42:22;complete;td-td51_cr-cr183
load_veh_cr116_vh12_start;2023-07-06 07:49:15;start;td-td32_cr-cr116
load_veh_cr116_vh12_complete;2023-07-06 07:51:57;complete;td-td32_cr-cr116
load_veh_cr86_vh12_start;2023-07-06 07:55:04;start;td-td24_cr-cr86
load_veh_cr173_vh12_start;2023-07-06 07:57:32;start;td-td49_cr-cr173
load_veh_cr85_vh12_start;2023-07-06 08:56:37;start;td-td24_cr-cr85
load_veh_cr173_vh12_complete;2023-07-06 09:01:46;complete;td-td49_cr-cr173
load_veh_cr132_vh12_start;2023-07-06 09:04:55;start;td-td37_cr-cr132
load_veh_cr86_vh12_complete;2023-07-06 09:07:53;complete;td-td24_cr-cr86
load_veh_cr132_vh12_complete;2023-07-06 09:09:47;complete;td-td37_cr-cr132
load_veh_cr184_vh12_start;2023-07-06 09:10:38;start;td-td52_cr-cr184
load_veh_cr184_vh12_complete;2023-07-06 09:11:25;complete;td-td52_cr-cr184
load_veh_cr110_vh12_start;2023-07-06 09:14:21;start;td-td30_cr-cr110
load_veh_cr182_vh12_start;2023-07-06 09:15:42;start;td-td51_cr-cr182
load_veh_cr110_vh12_complete;2023-07-06 09:16:27;complete;td-td30_cr-cr110
load_veh_cr182_vh12_complete;2023-07-06 09:17:17;complete;td-td51_cr-cr182
load_veh_cr170_vh12_start;2023-07-06 09:18:22;start;td-td48_cr-cr170
load_veh_cr152_vh12_start;2023-07-06 09:19:05;start;td-td43_cr-cr152
load_veh_cr152_vh12_complete;2023-07-06 09:20:22;complete;td-td43_cr-cr152
load_veh_cr171_vh12_start;2023-07-06 09:26:25;start;td-td48_cr-cr171
load_veh_cr170_vh12_complete;2023-07-06 09:28:18;complete;td-td48_cr-cr170
load_veh_cr171_vh12_complete;2023-07-06 09:28:58;complete;td-td48_cr-cr171
load_veh_cr118_vh12_start;2023-07-06 09:31:26;start;td-td32_cr-cr118
load_veh_cr185_vh12_start;2023-07-06 09:32:05;start;td-td52_cr-cr185
load_veh_cr118_vh12_complete;2023-07-06 09:34:29;complete;td-td32_cr-cr118
load_veh_cr185_vh12_complete;2023-07-06 09:34:59;complete;td-td52_cr-cr185
load_veh_cr131_vh12_start;2023-07-06 09:37:43;start;td-td37_cr-cr131
load_veh_cr115_vh12_start;2023-07-06 09:39:35;start;td-td32_cr-cr115
load_veh_cr131_vh12_complete;2023-07-06 09:43:06;complete;td-td37_cr-cr131
load_veh_cr115_vh12_complete;2023-07-06 09:44:52;complete;td-td32_cr-cr115
load_veh_cr117_vh12_start;2023-07-06 09:47:25;start;td-td32_cr-cr117
load_veh_cr117_vh12_complete;2023-07-06 09:51:14;complete;td-td32_cr-cr117
load_veh_cr85_vh12_complete;2023-07-06 09:56:47;complete;td-td24_cr-cr85
load_veh_cr175_vh16_start;2023-07-06 14:33:15;start;td-td49_cr-cr175
load_veh_cr175_vh16_complete;2023-07-06 14:41:05;complete;td-td49_cr-cr175
load_veh_cr181_vh15_start;2023-07-06 14:51:20;start;td-td50_cr-cr181
load_veh_cr181_vh15_complete;2023-07-06 14:59:49;complete;td-td50_cr-cr181
