ocel_id;ocel_time;lifecycle;instance_id
arr_notice_cr180;2023-07-07 14:38:45;complete;td-td50_cr-cr180
arr_notice_cr160;2023-07-07 15:12:56;complete;td-td45_cr-cr160
arr_notice_cr192;2023-07-07 15:35:58;complete;td-td55_cr-cr192
arr_notice_cr198;2023-07-10 11:27:21;complete;td-td56_cr-cr198
arr_notice_cr190;2023-07-10 18:42:45;complete;td-td55_cr-cr190
arr_notice_cr205;2023-07-11 07:40:23;complete;td-td59_cr-cr205
arr_notice_cr155;2023-07-11 07:49:49;complete;td-td44_cr-cr155
arr_notice_cr186;2023-07-11 08:49:08;complete;td-td53_cr-cr186
arr_notice_cr156;2023-07-11 09:10:09;complete;td-td44_cr-cr156
arr_notice_cr188;2023-07-11 09:48:19;complete;td-td54_cr-cr188
arr_notice_cr199;2023-07-11 14:43:01;complete;td-td57_cr-cr199
arr_notice_cr172;2023-07-11 14:50:57;complete;td-td49_cr-cr172
arr_notice_cr206;2023-07-11 14:56:48;complete;td-td59_cr-cr206
arr_notice_cr209;2023-07-11 18:24:31;complete;td-td60_cr-cr209
arr_notice_cr174;2023-07-12 10:16:52;complete;td-td49_cr-cr174
arr_notice_cr176;2023-07-12 10:28:32;complete;td-td49_cr-cr176
arr_notice_cr223;2023-07-12 10:39:08;complete;td-td63_cr-cr223
arr_notice_cr214;2023-07-12 10:39:42;complete;td-td61_cr-cr214
arr_notice_cr222;2023-07-12 15:33:14;complete;td-td63_cr-cr222
arr_notice_cr226;2023-07-12 15:53:56;complete;td-td64_cr-cr226
arr_notice_cr197;2023-07-12 15:58:20;complete;td-td56_cr-cr197
arr_notice_cr224;2023-07-12 18:44:16;complete;td-td63_cr-cr224
arr_notice_cr215;2023-07-13 09:52:46;complete;td-td62_cr-cr215
arr_notice_cr210;2023-07-13 14:42:18;complete;td-td60_cr-cr210
arr_notice_cr202;2023-07-13 14:55:25;complete;td-td58_cr-cr202
arr_notice_cr227;2023-07-13 15:44:18;complete;td-td64_cr-cr227
arr_notice_cr213;2023-07-13 15:49:29;complete;td-td61_cr-cr213
arr_notice_cr203;2023-07-13 16:05:50;complete;td-td58_cr-cr203
arr_notice_cr228;2023-07-13 18:05:49;complete;td-td64_cr-cr228
arr_notice_cr225;2023-07-14 08:24:44;complete;td-td64_cr-cr225
arr_notice_cr234;2023-07-14 10:06:10;complete;td-td66_cr-cr234
arr_notice_cr238;2023-07-14 14:36:46;complete;td-td67_cr-cr238
arr_notice_cr220;2023-07-14 15:30:10;complete;td-td63_cr-cr220
arr_notice_cr207;2023-07-14 16:03:16;complete;td-td60_cr-cr207
arr_notice_cr232;2023-07-14 16:11:31;complete;td-td66_cr-cr232
arr_notice_cr177;2023-07-14 16:19:07;complete;td-td50_cr-cr177
arr_notice_cr221;2023-07-14 16:28:14;complete;td-td63_cr-cr221
arr_notice_cr229;2023-07-14 18:45:49;complete;td-td64_cr-cr229
arr_notice_cr164;2023-07-17 08:45:00;complete;td-td46_cr-cr164
arr_notice_cr212;2023-07-17 09:30:59;complete;td-td61_cr-cr212
arr_notice_cr241;2023-07-17 10:10:02;complete;td-td68_cr-cr241
arr_notice_cr189;2023-07-17 11:41:16;complete;td-td54_cr-cr189
arr_notice_cr211;2023-07-17 11:48:45;complete;td-td61_cr-cr211
arr_notice_cr201;2023-07-17 14:47:37;complete;td-td57_cr-cr201
arr_notice_cr208;2023-07-17 16:39:18;complete;td-td60_cr-cr208
arr_notice_cr233;2023-07-18 09:23:52;complete;td-td66_cr-cr233
arr_notice_cr218;2023-07-18 09:34:34;complete;td-td62_cr-cr218
arr_notice_cr235;2023-07-18 09:35:01;complete;td-td67_cr-cr235
arr_notice_cr191;2023-07-18 11:17:43;complete;td-td55_cr-cr191
arr_notice_cr242;2023-07-18 11:44:52;complete;td-td69_cr-cr242
arr_notice_cr230;2023-07-18 11:57:18;complete;td-td65_cr-cr230
arr_notice_cr243;2023-07-18 14:47:42;complete;td-td70_cr-cr243
arr_notice_cr236;2023-07-18 14:48:55;complete;td-td67_cr-cr236
arr_notice_cr217;2023-07-18 14:50:57;complete;td-td62_cr-cr217
arr_notice_cr237;2023-07-18 14:57:42;complete;td-td67_cr-cr237
arr_notice_cr231;2023-07-18 16:10:02;complete;td-td65_cr-cr231
arr_notice_cr248;2023-07-19 10:31:23;complete;td-td71_cr-cr248
arr_notice_cr253;2023-07-19 10:32:55;complete;td-td72_cr-cr253
arr_notice_cr249;2023-07-19 10:43:47;complete;td-td71_cr-cr249
arr_notice_cr247;2023-07-19 10:47:14;complete;td-td71_cr-cr247
arr_notice_cr239;2023-07-19 11:30:46;complete;td-td67_cr-cr239
arr_notice_cr216;2023-07-20 11:22:38;complete;td-td62_cr-cr216
arr_notice_cr244;2023-07-20 11:35:04;complete;td-td70_cr-cr244
arr_notice_cr200;2023-07-20 11:35:09;complete;td-td57_cr-cr200
arr_notice_cr252;2023-07-20 14:25:08;complete;td-td72_cr-cr252
arr_notice_cr255;2023-07-21 09:37:51;complete;td-td73_cr-cr255
arr_notice_cr250;2023-07-21 09:52:35;complete;td-td72_cr-cr250
arr_notice_cr204;2023-07-21 14:04:41;complete;td-td58_cr-cr204
arr_notice_cr258;2023-07-24 07:41:55;complete;td-td74_cr-cr258
arr_notice_cr262;2023-07-24 10:25:36;complete;td-td74_cr-cr262
arr_notice_cr257;2023-07-24 10:39:44;complete;td-td73_cr-cr257
arr_notice_cr254;2023-07-24 10:45:09;complete;td-td72_cr-cr254
arr_notice_cr245;2023-07-24 11:18:28;complete;td-td70_cr-cr245
arr_notice_cr261;2023-07-24 11:18:46;complete;td-td74_cr-cr261
arr_notice_cr251;2023-07-24 14:00:22;complete;td-td72_cr-cr251
arr_notice_cr263;2023-07-24 16:15:26;complete;td-td75_cr-cr263
arr_notice_cr240;2023-07-24 16:24:25;complete;td-td68_cr-cr240
arr_notice_cr264;2023-07-24 17:08:47;complete;td-td75_cr-cr264
arr_notice_cr267;2023-07-24 17:55:01;complete;td-td76_cr-cr267
arr_notice_cr266;2023-07-24 18:34:04;complete;td-td76_cr-cr266
arr_notice_cr219;2023-07-25 07:56:54;complete;td-td62_cr-cr219
arr_notice_cr265;2023-07-25 10:56:44;complete;td-td76_cr-cr265
arr_notice_cr273;2023-07-25 14:44:39;complete;td-td79_cr-cr273
arr_notice_cr269;2023-07-25 15:53:52;complete;td-td76_cr-cr269
arr_notice_cr276;2023-07-25 16:49:54;complete;td-td79_cr-cr276
arr_notice_cr272;2023-07-26 08:57:01;complete;td-td78_cr-cr272
arr_notice_cr246;2023-07-26 12:12:55;complete;td-td70_cr-cr246
arr_notice_cr259;2023-07-26 13:03:52;complete;td-td74_cr-cr259
arr_notice_cr280;2023-07-27 09:41:16;complete;td-td81_cr-cr280
arr_notice_cr282;2023-07-27 10:14:56;complete;td-td81_cr-cr282
arr_notice_cr288;2023-07-27 11:43:06;complete;td-td83_cr-cr288
arr_notice_cr283;2023-07-27 14:47:24;complete;td-td82_cr-cr283
arr_notice_cr292;2023-07-28 14:12:40;complete;td-td84_cr-cr292
arr_notice_cr271;2023-07-28 14:38:03;complete;td-td77_cr-cr271
arr_notice_cr270;2023-07-28 15:30:03;complete;td-td77_cr-cr270
arr_notice_cr296;2023-07-28 16:10:07;complete;td-td85_cr-cr296
arr_notice_cr256;2023-07-28 16:27:46;complete;td-td73_cr-cr256
arr_notice_cr268;2023-07-31 13:45:55;complete;td-td76_cr-cr268
arr_notice_cr277;2023-07-31 13:55:55;complete;td-td80_cr-cr277
arr_notice_cr285;2023-07-31 14:37:00;complete;td-td82_cr-cr285
arr_notice_cr275;2023-07-31 15:41:34;complete;td-td79_cr-cr275
arr_notice_cr260;2023-07-31 16:57:46;complete;td-td74_cr-cr260
arr_notice_cr286;2023-07-31 18:35:20;complete;td-td83_cr-cr286
arr_notice_cr274;2023-08-01 08:03:03;complete;td-td79_cr-cr274
arr_notice_cr302;2023-08-01 13:28:11;complete;td-td87_cr-cr302
arr_notice_cr278;2023-08-02 08:33:01;complete;td-td80_cr-cr278
arr_notice_cr301;2023-08-02 09:39:00;complete;td-td87_cr-cr301
arr_notice_cr287;2023-08-02 10:07:34;complete;td-td83_cr-cr287
arr_notice_cr304;2023-08-02 11:32:30;complete;td-td88_cr-cr304
arr_notice_cr281;2023-08-02 14:48:16;complete;td-td81_cr-cr281
arr_notice_cr306;2023-08-02 15:42:54;complete;td-td89_cr-cr306
arr_notice_cr284;2023-08-02 16:41:34;complete;td-td82_cr-cr284
arr_notice_cr279;2023-08-02 17:24:02;complete;td-td80_cr-cr279
arr_notice_cr307;2023-08-03 09:15:31;complete;td-td89_cr-cr307
arr_notice_cr309;2023-08-03 10:24:04;complete;td-td89_cr-cr309
arr_notice_cr290;2023-08-03 11:32:53;complete;td-td83_cr-cr290
arr_notice_cr310;2023-08-03 11:33:53;complete;td-td90_cr-cr310
arr_notice_cr294;2023-08-03 12:18:59;complete;td-td85_cr-cr294
arr_notice_cr291;2023-08-03 13:55:35;complete;td-td84_cr-cr291
arr_notice_cr293;2023-08-03 14:20:08;complete;td-td84_cr-cr293
arr_notice_cr305;2023-08-04 12:16:43;complete;td-td88_cr-cr305
arr_notice_cr298;2023-08-04 14:45:26;complete;td-td86_cr-cr298
arr_notice_cr300;2023-08-04 17:19:58;complete;td-td86_cr-cr300
arr_notice_cr308;2023-08-07 09:42:11;complete;td-td89_cr-cr308
arr_notice_cr311;2023-08-07 10:30:29;complete;td-td90_cr-cr311
arr_notice_cr317;2023-08-07 18:38:30;complete;td-td92_cr-cr317
arr_notice_cr319;2023-08-08 08:49:44;complete;td-td93_cr-cr319
arr_notice_cr295;2023-08-08 09:15:13;complete;td-td85_cr-cr295
arr_notice_cr314;2023-08-08 09:53:47;complete;td-td92_cr-cr314
arr_notice_cr315;2023-08-08 10:44:20;complete;td-td92_cr-cr315
arr_notice_cr313;2023-08-08 10:59:17;complete;td-td91_cr-cr313
arr_notice_cr324;2023-08-08 14:51:31;complete;td-td94_cr-cr324
arr_notice_cr289;2023-08-08 16:53:34;complete;td-td83_cr-cr289
arr_notice_cr316;2023-08-09 09:53:40;complete;td-td92_cr-cr316
arr_notice_cr328;2023-08-09 10:11:39;complete;td-td94_cr-cr328
arr_notice_cr303;2023-08-09 11:38:04;complete;td-td88_cr-cr303
arr_notice_cr323;2023-08-09 14:03:30;complete;td-td93_cr-cr323
arr_notice_cr321;2023-08-09 16:04:22;complete;td-td93_cr-cr321
arr_notice_cr329;2023-08-09 16:54:38;complete;td-td95_cr-cr329
arr_notice_cr318;2023-08-09 19:16:37;complete;td-td92_cr-cr318
arr_notice_cr322;2023-08-10 07:30:34;complete;td-td93_cr-cr322
arr_notice_cr327;2023-08-10 07:57:15;complete;td-td94_cr-cr327
arr_notice_cr325;2023-08-10 09:01:19;complete;td-td94_cr-cr325
arr_notice_cr336;2023-08-10 15:51:41;complete;td-td97_cr-cr336
arr_notice_cr331;2023-08-10 16:04:24;complete;td-td96_cr-cr331
arr_notice_cr312;2023-08-10 16:26:40;complete;td-td91_cr-cr312
arr_notice_cr326;2023-08-10 17:09:38;complete;td-td94_cr-cr326
arr_notice_cr320;2023-08-11 08:37:14;complete;td-td93_cr-cr320
arr_notice_cr299;2023-08-11 08:57:27;complete;td-td86_cr-cr299
arr_notice_cr337;2023-08-11 11:50:30;complete;td-td97_cr-cr337
arr_notice_cr339;2023-08-11 16:45:16;complete;td-td98_cr-cr339
arr_notice_cr333;2023-08-14 16:28:21;complete;td-td96_cr-cr333
arr_notice_cr340;2023-08-15 09:20:29;complete;td-td98_cr-cr340
arr_notice_cr341;2023-08-15 11:09:16;complete;td-td98_cr-cr341
arr_notice_cr338;2023-08-15 11:35:19;complete;td-td97_cr-cr338
arr_notice_cr334;2023-08-15 11:44:40;complete;td-td97_cr-cr334
arr_notice_cr342;2023-08-15 11:56:08;complete;td-td99_cr-cr342
arr_notice_cr335;2023-08-15 12:13:58;complete;td-td97_cr-cr335
arr_notice_cr297;2023-08-15 14:09:02;complete;td-td86_cr-cr297
arr_notice_cr330;2023-08-15 15:26:42;complete;td-td95_cr-cr330
arr_notice_cr344;2023-08-16 16:55:15;complete;td-td100_cr-cr344
arr_notice_cr343;2023-08-17 11:45:23;complete;td-td100_cr-cr343
arr_notice_cr332;2023-08-24 07:46:22;complete;td-td96_cr-cr332
