ocel_id;ocel_time;lifecycle;instance_id
unload_truck_cr37_complete;2023-06-06 14:48:28;complete;td-td11_cr-cr37
unload_truck_cr42_assign;2023-06-06 14:49:08;assign;td-td12_cr-cr42
unload_truck_cr42_start;2023-06-06 14:49:08;start;td-td12_cr-cr42
unload_truck_cr42_complete;2023-06-06 14:49:16;complete;td-td12_cr-cr42
unload_truck_cr36_assign;2023-06-06 14:53:03;assign;td-td10_cr-cr36
unload_truck_cr36_start;2023-06-06 14:53:03;start;td-td10_cr-cr36
unload_truck_cr36_complete;2023-06-06 14:53:11;complete;td-td10_cr-cr36
unload_truck_cr44_assign;2023-06-06 15:53:19;assign;td-td12_cr-cr44
unload_truck_cr44_start;2023-06-06 15:53:19;start;td-td12_cr-cr44
unload_truck_cr44_complete;2023-06-06 15:53:25;complete;td-td12_cr-cr44
unload_truck_cr17_assign;2023-06-06 16:55:53;assign;td-td4_cr-cr17
unload_truck_cr17_start;2023-06-06 16:55:53;start;td-td4_cr-cr17
unload_truck_cr17_complete;2023-06-06 16:55:59;complete;td-td4_cr-cr17
unload_truck_cr21_assign;2023-06-06 18:30:35;assign;td-td6_cr-cr21
unload_truck_cr21_start;2023-06-06 18:30:35;start;td-td6_cr-cr21
unload_truck_cr21_complete;2023-06-06 18:31:50;complete;td-td6_cr-cr21
unload_truck_cr57_assign;2023-06-07 08:14:02;assign;td-td15_cr-cr57
unload_truck_cr57_start;2023-06-07 08:14:02;start;td-td15_cr-cr57
unload_truck_cr57_complete;2023-06-07 08:14:05;complete;td-td15_cr-cr57
unload_truck_cr32_assign;2023-06-07 11:35:56;assign;td-td9_cr-cr32
unload_truck_cr32_start;2023-06-07 11:35:56;start;td-td9_cr-cr32
unload_truck_cr32_complete;2023-06-07 11:35:57;complete;td-td9_cr-cr32
unload_truck_cr59_assign;2023-06-07 11:41:36;assign;td-td16_cr-cr59
unload_truck_cr59_start;2023-06-07 11:41:36;start;td-td16_cr-cr59
unload_truck_cr59_complete;2023-06-07 11:41:38;complete;td-td16_cr-cr59
unload_truck_cr56_assign;2023-06-08 09:54:48;assign;td-td15_cr-cr56
unload_truck_cr56_start;2023-06-08 09:54:48;start;td-td15_cr-cr56
unload_truck_cr56_complete;2023-06-08 09:54:50;complete;td-td15_cr-cr56
unload_truck_cr55_assign;2023-06-08 13:14:06;assign;td-td15_cr-cr55
unload_truck_cr55_start;2023-06-08 13:14:06;start;td-td15_cr-cr55
unload_truck_cr55_complete;2023-06-08 13:14:10;complete;td-td15_cr-cr55
unload_truck_cr39_assign;2023-06-08 14:52:30;assign;td-td11_cr-cr39
unload_truck_cr39_start;2023-06-08 14:52:30;start;td-td11_cr-cr39
unload_truck_cr39_complete;2023-06-08 14:52:36;complete;td-td11_cr-cr39
unload_truck_cr54_assign;2023-06-12 07:34:17;assign;td-td15_cr-cr54
unload_truck_cr54_start;2023-06-12 07:34:17;start;td-td15_cr-cr54
unload_truck_cr54_complete;2023-06-12 07:34:39;complete;td-td15_cr-cr54
unload_truck_cr69_assign;2023-06-12 07:59:10;assign;td-td19_cr-cr69
unload_truck_cr69_start;2023-06-12 07:59:10;start;td-td19_cr-cr69
unload_truck_cr69_complete;2023-06-12 07:59:24;complete;td-td19_cr-cr69
unload_truck_cr68_assign;2023-06-12 09:31:01;assign;td-td19_cr-cr68
unload_truck_cr68_start;2023-06-12 09:31:01;start;td-td19_cr-cr68
unload_truck_cr68_complete;2023-06-12 09:31:05;complete;td-td19_cr-cr68
unload_truck_cr22_assign;2023-06-12 09:32:09;assign;td-td6_cr-cr22
unload_truck_cr22_start;2023-06-12 09:32:09;start;td-td6_cr-cr22
unload_truck_cr22_complete;2023-06-12 09:32:12;complete;td-td6_cr-cr22
unload_truck_cr65_assign;2023-06-12 14:13:52;assign;td-td18_cr-cr65
unload_truck_cr65_start;2023-06-12 14:13:52;start;td-td18_cr-cr65
unload_truck_cr65_complete;2023-06-12 14:13:54;complete;td-td18_cr-cr65
unload_truck_cr75_assign;2023-06-12 14:27:26;assign;td-td21_cr-cr75
unload_truck_cr75_start;2023-06-12 14:27:26;start;td-td21_cr-cr75
unload_truck_cr75_complete;2023-06-12 14:27:30;complete;td-td21_cr-cr75
unload_truck_cr63_assign;2023-06-12 14:31:33;assign;td-td17_cr-cr63
unload_truck_cr63_start;2023-06-12 14:31:33;start;td-td17_cr-cr63
unload_truck_cr63_complete;2023-06-12 14:31:39;complete;td-td17_cr-cr63
unload_truck_cr67_assign;2023-06-12 14:52:16;assign;td-td19_cr-cr67
unload_truck_cr67_start;2023-06-12 14:52:16;start;td-td19_cr-cr67
unload_truck_cr67_complete;2023-06-12 14:52:19;complete;td-td19_cr-cr67
unload_truck_cr58_assign;2023-06-12 15:23:42;assign;td-td15_cr-cr58
unload_truck_cr58_start;2023-06-12 15:23:42;start;td-td15_cr-cr58
unload_truck_cr58_complete;2023-06-12 15:23:43;complete;td-td15_cr-cr58
unload_truck_cr60_assign;2023-06-12 16:23:39;assign;td-td16_cr-cr60
unload_truck_cr60_start;2023-06-12 16:23:39;start;td-td16_cr-cr60
unload_truck_cr60_complete;2023-06-12 16:23:52;complete;td-td16_cr-cr60
unload_truck_cr66_assign;2023-06-12 16:40:15;assign;td-td19_cr-cr66
unload_truck_cr66_start;2023-06-12 16:40:15;start;td-td19_cr-cr66
unload_truck_cr66_complete;2023-06-12 16:40:28;complete;td-td19_cr-cr66
unload_truck_cr40_assign;2023-06-12 16:47:40;assign;td-td11_cr-cr40
unload_truck_cr40_start;2023-06-12 16:47:40;start;td-td11_cr-cr40
unload_truck_cr40_complete;2023-06-12 16:47:44;complete;td-td11_cr-cr40
unload_truck_cr76_assign;2023-06-13 07:34:17;assign;td-td21_cr-cr76
unload_truck_cr76_start;2023-06-13 07:34:17;start;td-td21_cr-cr76
unload_truck_cr76_complete;2023-06-13 07:34:31;complete;td-td21_cr-cr76
unload_truck_cr70_assign;2023-06-13 07:44:38;assign;td-td19_cr-cr70
unload_truck_cr70_start;2023-06-13 07:44:38;start;td-td19_cr-cr70
unload_truck_cr70_complete;2023-06-13 07:44:42;complete;td-td19_cr-cr70
unload_truck_cr71_assign;2023-06-13 09:29:56;assign;td-td20_cr-cr71
unload_truck_cr71_start;2023-06-13 09:29:56;start;td-td20_cr-cr71
unload_truck_cr71_complete;2023-06-13 09:30:01;complete;td-td20_cr-cr71
unload_truck_cr23_assign;2023-06-13 09:47:29;assign;td-td6_cr-cr23
unload_truck_cr23_start;2023-06-13 09:47:29;start;td-td6_cr-cr23
unload_truck_cr23_complete;2023-06-13 09:47:38;complete;td-td6_cr-cr23
unload_truck_cr26_assign;2023-06-13 09:51:58;assign;td-td7_cr-cr26
unload_truck_cr26_start;2023-06-13 09:51:58;start;td-td7_cr-cr26
unload_truck_cr26_complete;2023-06-13 09:52:01;complete;td-td7_cr-cr26
unload_truck_cr62_assign;2023-06-13 09:54:30;assign;td-td17_cr-cr62
unload_truck_cr62_start;2023-06-13 09:54:30;start;td-td17_cr-cr62
unload_truck_cr62_complete;2023-06-13 09:54:32;complete;td-td17_cr-cr62
unload_truck_cr87_assign;2023-06-13 10:59:57;assign;td-td24_cr-cr87
unload_truck_cr87_start;2023-06-13 10:59:57;start;td-td24_cr-cr87
unload_truck_cr84_assign;2023-06-13 11:23:26;assign;td-td23_cr-cr84
unload_truck_cr84_start;2023-06-13 11:23:26;start;td-td23_cr-cr84
unload_truck_cr84_complete;2023-06-13 11:23:29;complete;td-td23_cr-cr84
unload_truck_cr73_assign;2023-06-13 11:34:39;assign;td-td20_cr-cr73
unload_truck_cr73_start;2023-06-13 11:34:39;start;td-td20_cr-cr73
unload_truck_cr73_complete;2023-06-13 11:34:42;complete;td-td20_cr-cr73
unload_truck_cr87_complete;2023-06-13 12:00:01;complete;td-td24_cr-cr87
unload_truck_cr8_assign;2023-06-13 13:20:17;assign;td-td2_cr-cr8
unload_truck_cr8_start;2023-06-13 13:20:17;start;td-td2_cr-cr8
unload_truck_cr8_complete;2023-06-13 13:20:20;complete;td-td2_cr-cr8
unload_truck_cr82_assign;2023-06-13 17:35:41;assign;td-td23_cr-cr82
unload_truck_cr82_start;2023-06-13 17:35:41;start;td-td23_cr-cr82
unload_truck_cr82_complete;2023-06-13 17:35:51;complete;td-td23_cr-cr82
unload_truck_cr81_assign;2023-06-14 07:46:37;assign;td-td23_cr-cr81
unload_truck_cr81_start;2023-06-14 07:46:37;start;td-td23_cr-cr81
unload_truck_cr81_complete;2023-06-14 07:46:41;complete;td-td23_cr-cr81
unload_truck_cr99_assign;2023-06-14 10:00:22;assign;td-td27_cr-cr99
unload_truck_cr99_start;2023-06-14 10:00:22;start;td-td27_cr-cr99
unload_truck_cr99_complete;2023-06-14 10:00:28;complete;td-td27_cr-cr99
unload_truck_cr74_assign;2023-06-14 11:35:27;assign;td-td20_cr-cr74
unload_truck_cr74_start;2023-06-14 11:35:27;start;td-td20_cr-cr74
unload_truck_cr74_complete;2023-06-14 11:35:32;complete;td-td20_cr-cr74
unload_truck_cr96_assign;2023-06-14 11:44:34;assign;td-td27_cr-cr96
unload_truck_cr96_start;2023-06-14 11:44:34;start;td-td27_cr-cr96
unload_truck_cr96_complete;2023-06-14 11:44:36;complete;td-td27_cr-cr96
unload_truck_cr98_assign;2023-06-14 11:48:07;assign;td-td27_cr-cr98
unload_truck_cr98_start;2023-06-14 11:48:07;start;td-td27_cr-cr98
unload_truck_cr98_complete;2023-06-14 11:48:10;complete;td-td27_cr-cr98
unload_truck_cr80_assign;2023-06-14 11:59:51;assign;td-td22_cr-cr80
unload_truck_cr80_start;2023-06-14 11:59:51;start;td-td22_cr-cr80
unload_truck_cr80_complete;2023-06-14 11:59:54;complete;td-td22_cr-cr80
unload_truck_cr97_assign;2023-06-14 13:35:56;assign;td-td27_cr-cr97
unload_truck_cr97_start;2023-06-14 13:35:56;start;td-td27_cr-cr97
unload_truck_cr97_complete;2023-06-14 13:36:01;complete;td-td27_cr-cr97
unload_truck_cr91_assign;2023-06-14 14:35:19;assign;td-td26_cr-cr91
unload_truck_cr91_start;2023-06-14 14:35:19;start;td-td26_cr-cr91
unload_truck_cr91_complete;2023-06-14 14:35:23;complete;td-td26_cr-cr91
unload_truck_cr78_assign;2023-06-16 10:25:55;assign;td-td22_cr-cr78
unload_truck_cr78_start;2023-06-16 10:25:55;start;td-td22_cr-cr78
unload_truck_cr78_complete;2023-06-16 10:25:58;complete;td-td22_cr-cr78
unload_truck_cr108_assign;2023-06-16 10:41:21;assign;td-td29_cr-cr108
unload_truck_cr108_start;2023-06-16 10:41:21;start;td-td29_cr-cr108
unload_truck_cr108_complete;2023-06-16 10:41:31;complete;td-td29_cr-cr108
unload_truck_cr94_assign;2023-06-16 10:48:37;assign;td-td26_cr-cr94
unload_truck_cr94_start;2023-06-16 10:48:37;start;td-td26_cr-cr94
unload_truck_cr94_complete;2023-06-16 10:48:39;complete;td-td26_cr-cr94
unload_truck_cr107_assign;2023-06-16 12:48:29;assign;td-td29_cr-cr107
unload_truck_cr107_start;2023-06-16 12:48:29;start;td-td29_cr-cr107
unload_truck_cr107_complete;2023-06-16 13:48:38;complete;td-td29_cr-cr107
unload_truck_cr104_assign;2023-06-16 17:37:26;assign;td-td28_cr-cr104
unload_truck_cr104_start;2023-06-16 17:37:26;start;td-td28_cr-cr104
unload_truck_cr104_complete;2023-06-16 17:37:42;complete;td-td28_cr-cr104
unload_truck_cr83_assign;2023-06-19 14:47:00;assign;td-td23_cr-cr83
unload_truck_cr83_start;2023-06-19 14:47:00;start;td-td23_cr-cr83
unload_truck_cr31_assign;2023-06-19 14:47:03;assign;td-td9_cr-cr31
unload_truck_cr31_start;2023-06-19 14:47:03;start;td-td9_cr-cr31
unload_truck_cr83_complete;2023-06-19 14:47:04;complete;td-td23_cr-cr83
unload_truck_cr31_complete;2023-06-19 14:47:10;complete;td-td9_cr-cr31
unload_truck_cr111_assign;2023-06-19 15:10:45;assign;td-td31_cr-cr111
unload_truck_cr111_start;2023-06-19 15:10:45;start;td-td31_cr-cr111
unload_truck_cr111_complete;2023-06-19 15:10:48;complete;td-td31_cr-cr111
unload_truck_cr110_assign;2023-06-19 15:46:37;assign;td-td30_cr-cr110
unload_truck_cr110_start;2023-06-19 15:46:37;start;td-td30_cr-cr110
unload_truck_cr110_complete;2023-06-19 15:46:39;complete;td-td30_cr-cr110
unload_truck_cr113_assign;2023-06-19 15:49:57;assign;td-td31_cr-cr113
unload_truck_cr113_start;2023-06-19 15:49:57;start;td-td31_cr-cr113
unload_truck_cr113_complete;2023-06-19 15:50:00;complete;td-td31_cr-cr113
unload_truck_cr79_assign;2023-06-19 16:09:48;assign;td-td22_cr-cr79
unload_truck_cr79_start;2023-06-19 16:09:48;start;td-td22_cr-cr79
unload_truck_cr79_complete;2023-06-19 16:09:50;complete;td-td22_cr-cr79
unload_truck_cr72_assign;2023-06-20 08:38:47;assign;td-td20_cr-cr72
unload_truck_cr72_start;2023-06-20 08:38:47;start;td-td20_cr-cr72
unload_truck_cr72_complete;2023-06-20 08:38:57;complete;td-td20_cr-cr72
unload_truck_cr109_assign;2023-06-20 08:51:27;assign;td-td30_cr-cr109
unload_truck_cr109_start;2023-06-20 08:51:27;start;td-td30_cr-cr109
unload_truck_cr109_complete;2023-06-20 08:51:35;complete;td-td30_cr-cr109
unload_truck_cr114_assign;2023-06-20 08:56:38;assign;td-td31_cr-cr114
unload_truck_cr114_start;2023-06-20 08:56:38;start;td-td31_cr-cr114
unload_truck_cr114_complete;2023-06-20 08:56:51;complete;td-td31_cr-cr114
unload_truck_cr85_assign;2023-06-20 08:58:01;assign;td-td24_cr-cr85
unload_truck_cr85_start;2023-06-20 08:58:01;start;td-td24_cr-cr85
unload_truck_cr85_complete;2023-06-20 08:58:04;complete;td-td24_cr-cr85
unload_truck_cr118_assign;2023-06-20 10:00:41;assign;td-td32_cr-cr118
unload_truck_cr118_start;2023-06-20 10:00:41;start;td-td32_cr-cr118
unload_truck_cr118_complete;2023-06-20 10:00:45;complete;td-td32_cr-cr118
unload_truck_cr106_assign;2023-06-20 10:04:57;assign;td-td29_cr-cr106
unload_truck_cr106_start;2023-06-20 10:04:57;start;td-td29_cr-cr106
unload_truck_cr106_complete;2023-06-20 10:04:58;complete;td-td29_cr-cr106
unload_truck_cr77_assign;2023-06-20 14:50:49;assign;td-td22_cr-cr77
unload_truck_cr77_start;2023-06-20 14:50:49;start;td-td22_cr-cr77
unload_truck_cr77_complete;2023-06-20 14:50:51;complete;td-td22_cr-cr77
unload_truck_cr103_assign;2023-06-20 14:59:52;assign;td-td28_cr-cr103
unload_truck_cr103_start;2023-06-20 14:59:52;start;td-td28_cr-cr103
unload_truck_cr103_complete;2023-06-20 15:00:00;complete;td-td28_cr-cr103
unload_truck_cr101_assign;2023-06-20 15:48:24;assign;td-td28_cr-cr101
unload_truck_cr101_start;2023-06-20 15:48:24;start;td-td28_cr-cr101
unload_truck_cr101_complete;2023-06-20 15:48:26;complete;td-td28_cr-cr101
unload_truck_cr124_assign;2023-06-21 09:47:27;assign;td-td34_cr-cr124
unload_truck_cr124_start;2023-06-21 09:47:27;start;td-td34_cr-cr124
unload_truck_cr124_complete;2023-06-21 09:47:32;complete;td-td34_cr-cr124
unload_truck_cr100_assign;2023-06-21 10:09:32;assign;td-td28_cr-cr100
unload_truck_cr100_start;2023-06-21 10:09:32;start;td-td28_cr-cr100
unload_truck_cr100_complete;2023-06-21 10:09:35;complete;td-td28_cr-cr100
unload_truck_cr95_assign;2023-06-21 11:39:37;assign;td-td26_cr-cr95
unload_truck_cr95_start;2023-06-21 11:39:37;start;td-td26_cr-cr95
unload_truck_cr95_complete;2023-06-21 11:39:44;complete;td-td26_cr-cr95
unload_truck_cr123_assign;2023-06-21 13:52:36;assign;td-td34_cr-cr123
unload_truck_cr123_start;2023-06-21 13:52:36;start;td-td34_cr-cr123
unload_truck_cr123_complete;2023-06-21 13:52:46;complete;td-td34_cr-cr123
unload_truck_cr127_assign;2023-06-21 15:33:51;assign;td-td35_cr-cr127
unload_truck_cr127_start;2023-06-21 15:33:51;start;td-td35_cr-cr127
unload_truck_cr127_complete;2023-06-21 15:33:54;complete;td-td35_cr-cr127
unload_truck_cr86_assign;2023-06-22 13:37:51;assign;td-td24_cr-cr86
unload_truck_cr86_start;2023-06-22 13:37:51;start;td-td24_cr-cr86
unload_truck_cr86_complete;2023-06-22 13:37:57;complete;td-td24_cr-cr86
unload_truck_cr102_assign;2023-06-22 13:44:13;assign;td-td28_cr-cr102
unload_truck_cr102_start;2023-06-22 13:44:13;start;td-td28_cr-cr102
unload_truck_cr102_complete;2023-06-22 13:44:16;complete;td-td28_cr-cr102
unload_truck_cr133_assign;2023-06-22 13:48:53;assign;td-td37_cr-cr133
unload_truck_cr133_start;2023-06-22 13:48:53;start;td-td37_cr-cr133
unload_truck_cr133_complete;2023-06-22 13:48:55;complete;td-td37_cr-cr133
unload_truck_cr89_assign;2023-06-22 13:50:21;assign;td-td25_cr-cr89
unload_truck_cr89_start;2023-06-22 13:50:21;start;td-td25_cr-cr89
unload_truck_cr89_complete;2023-06-22 13:50:28;complete;td-td25_cr-cr89
unload_truck_cr126_assign;2023-06-22 14:54:34;assign;td-td35_cr-cr126
unload_truck_cr126_start;2023-06-22 14:54:34;start;td-td35_cr-cr126
unload_truck_cr126_complete;2023-06-22 14:54:35;complete;td-td35_cr-cr126
unload_truck_cr130_assign;2023-06-22 15:52:24;assign;td-td36_cr-cr130
unload_truck_cr130_start;2023-06-22 15:52:24;start;td-td36_cr-cr130
unload_truck_cr130_complete;2023-06-22 15:52:25;complete;td-td36_cr-cr130
unload_truck_cr112_assign;2023-06-23 10:36:29;assign;td-td31_cr-cr112
unload_truck_cr112_start;2023-06-23 10:36:29;start;td-td31_cr-cr112
unload_truck_cr112_complete;2023-06-23 10:36:34;complete;td-td31_cr-cr112
