ocel_id;ocel_time;lifecycle;instance_id
to_bay_cr14_start;2023-06-05 04:44:51;start;td-td3_cr-cr14
to_bay_cr12_start;2023-06-05 04:44:51;start;td-td3_cr-cr12
to_bay_cr12_complete;2023-06-05 07:48:05;complete;td-td3_cr-cr12
to_bay_cr14_complete;2023-06-05 07:51:09;complete;td-td3_cr-cr14
to_bay_cr11_complete;2023-06-05 07:52:46;complete;td-td3_cr-cr11
to_bay_cr53_start;2023-06-05 11:38:24;start;td-td14_cr-cr53
to_bay_cr53_complete;2023-06-05 11:40:18;complete;td-td14_cr-cr53
to_bay_cr27_start;2023-06-05 14:08:34;start;td-td7_cr-cr27
to_bay_cr27_complete;2023-06-05 14:12:52;complete;td-td7_cr-cr27
to_bay_cr47_start;2023-06-05 14:59:04;start;td-td13_cr-cr47
to_bay_cr47_complete;2023-06-05 16:01:06;complete;td-td13_cr-cr47
to_bay_cr49_start;2023-06-06 11:23:07;start;td-td14_cr-cr49
to_bay_cr49_complete;2023-06-06 11:26:30;complete;td-td14_cr-cr49
to_bay_cr38_start;2023-06-06 11:43:26;start;td-td11_cr-cr38
to_bay_cr38_complete;2023-06-06 11:49:49;complete;td-td11_cr-cr38
to_bay_cr15_start;2023-06-06 13:14:27;start;td-td4_cr-cr15
to_bay_cr15_complete;2023-06-06 13:16:41;complete;td-td4_cr-cr15
to_bay_cr25_start;2023-06-06 14:31:02;start;td-td6_cr-cr25
to_bay_cr25_complete;2023-06-06 14:34:07;complete;td-td6_cr-cr25
to_bay_cr44_start;2023-06-06 15:55:05;start;td-td12_cr-cr44
to_bay_cr44_complete;2023-06-06 15:59:55;complete;td-td12_cr-cr44
to_bay_cr21_start;2023-06-06 18:57:02;start;td-td6_cr-cr21
to_bay_cr21_complete;2023-06-07 07:59:49;complete;td-td6_cr-cr21
to_bay_cr57_start;2023-06-07 08:19:15;start;td-td15_cr-cr57
to_bay_cr57_complete;2023-06-07 08:22:10;complete;td-td15_cr-cr57
to_bay_cr52_start;2023-06-07 22:09:51;start;td-td14_cr-cr52
to_bay_cr18_start;2023-06-07 22:09:51;start;td-td4_cr-cr18
to_bay_cr51_start;2023-06-07 22:09:51;start;td-td14_cr-cr51
to_bay_cr52_complete;2023-06-08 07:13:00;complete;td-td14_cr-cr52
to_bay_cr18_complete;2023-06-08 07:13:39;complete;td-td4_cr-cr18
to_bay_cr45_start;2023-06-08 07:14:55;start;td-td13_cr-cr45
to_bay_cr51_complete;2023-06-08 07:15:26;complete;td-td14_cr-cr51
to_bay_cr46_start;2023-06-08 07:18:10;start;td-td13_cr-cr46
to_bay_cr45_complete;2023-06-08 07:18:55;complete;td-td13_cr-cr45
to_bay_cr16_start;2023-06-08 07:20:22;start;td-td4_cr-cr16
to_bay_cr46_complete;2023-06-08 07:21:21;complete;td-td13_cr-cr46
to_bay_cr16_complete;2023-06-08 07:24:02;complete;td-td4_cr-cr16
to_bay_cr61_start;2023-06-08 07:25:13;start;td-td17_cr-cr61
to_bay_cr61_complete;2023-06-08 07:27:39;complete;td-td17_cr-cr61
to_bay_cr28_start;2023-06-08 07:27:44;start;td-td8_cr-cr28
to_bay_cr28_complete;2023-06-08 07:29:55;complete;td-td8_cr-cr28
to_bay_cr17_start;2023-06-08 07:30:46;start;td-td4_cr-cr17
to_bay_cr17_complete;2023-06-08 07:38:19;complete;td-td4_cr-cr17
to_bay_cr39_start;2023-06-08 14:54:15;start;td-td11_cr-cr39
to_bay_cr39_complete;2023-06-08 14:57:03;complete;td-td11_cr-cr39
to_bay_cr54_start;2023-06-12 07:36:25;start;td-td15_cr-cr54
to_bay_cr54_complete;2023-06-12 07:41:02;complete;td-td15_cr-cr54
to_bay_cr69_start;2023-06-12 09:02:08;start;td-td19_cr-cr69
to_bay_cr69_complete;2023-06-12 09:08:18;complete;td-td19_cr-cr69
to_bay_cr2_start;2023-06-12 09:08:23;start;td-td1_cr-cr2
to_bay_cr4_start;2023-06-12 09:08:23;start;td-td1_cr-cr4
to_bay_cr2_complete;2023-06-12 09:11:47;complete;td-td1_cr-cr2
to_bay_cr4_complete;2023-06-12 09:12:38;complete;td-td1_cr-cr4
to_bay_cr36_start;2023-06-12 09:15:03;start;td-td10_cr-cr36
to_bay_cr3_start;2023-06-12 09:15:42;start;td-td1_cr-cr3
to_bay_cr36_complete;2023-06-12 09:16:26;complete;td-td10_cr-cr36
to_bay_cr1_start;2023-06-12 09:18:59;start;td-td1_cr-cr1
to_bay_cr3_complete;2023-06-12 09:20:56;complete;td-td1_cr-cr3
to_bay_cr19_start;2023-06-12 09:21:24;start;td-td5_cr-cr19
to_bay_cr1_complete;2023-06-12 09:24:24;complete;td-td1_cr-cr1
to_bay_cr19_complete;2023-06-12 09:24:29;complete;td-td5_cr-cr19
to_bay_cr50_start;2023-06-12 09:25:16;start;td-td14_cr-cr50
to_bay_cr50_complete;2023-06-12 09:27:33;complete;td-td14_cr-cr50
to_bay_cr22_start;2023-06-12 09:32:47;start;td-td6_cr-cr22
to_bay_cr42_start;2023-06-12 09:32:47;start;td-td12_cr-cr42
to_bay_cr42_complete;2023-06-12 09:34:05;complete;td-td12_cr-cr42
to_bay_cr20_start;2023-06-12 09:34:49;start;td-td5_cr-cr20
to_bay_cr22_complete;2023-06-12 09:37:23;complete;td-td6_cr-cr22
to_bay_cr20_complete;2023-06-12 09:39:29;complete;td-td5_cr-cr20
to_bay_cr63_start;2023-06-12 14:33:33;start;td-td17_cr-cr63
to_bay_cr63_complete;2023-06-12 14:38:05;complete;td-td17_cr-cr63
to_bay_cr67_start;2023-06-12 15:58:50;start;td-td19_cr-cr67
to_bay_cr67_complete;2023-06-12 16:59:25;complete;td-td19_cr-cr67
to_bay_cr62_start;2023-06-13 09:58:28;start;td-td17_cr-cr62
to_bay_cr62_complete;2023-06-13 09:59:52;complete;td-td17_cr-cr62
to_bay_cr8_start;2023-06-13 13:21:52;start;td-td2_cr-cr8
to_bay_cr8_complete;2023-06-13 13:25:54;complete;td-td2_cr-cr8
to_bay_cr82_start;2023-06-13 17:40:06;start;td-td23_cr-cr82
to_bay_cr82_complete;2023-06-13 17:44:03;complete;td-td23_cr-cr82
to_bay_cr99_start;2023-06-14 10:02:26;start;td-td27_cr-cr99
to_bay_cr99_complete;2023-06-14 10:03:28;complete;td-td27_cr-cr99
to_bay_cr74_start;2023-06-14 11:40:02;start;td-td20_cr-cr74
to_bay_cr74_complete;2023-06-14 11:43:41;complete;td-td20_cr-cr74
to_bay_cr97_start;2023-06-14 13:41:10;start;td-td27_cr-cr97
to_bay_cr97_complete;2023-06-14 13:45:32;complete;td-td27_cr-cr97
to_bay_cr24_start;2023-06-15 02:12:38;start;td-td6_cr-cr24
to_bay_cr96_start;2023-06-15 02:12:38;start;td-td27_cr-cr96
to_bay_cr37_start;2023-06-15 02:12:38;start;td-td11_cr-cr37
to_bay_cr96_complete;2023-06-15 07:14:43;complete;td-td27_cr-cr96
to_bay_cr37_complete;2023-06-15 07:16:34;complete;td-td11_cr-cr37
to_bay_cr24_complete;2023-06-15 07:17:58;complete;td-td6_cr-cr24
to_bay_cr56_start;2023-06-15 07:18:05;start;td-td15_cr-cr56
to_bay_cr98_start;2023-06-15 07:19:39;start;td-td27_cr-cr98
to_bay_cr56_complete;2023-06-15 07:20:18;complete;td-td15_cr-cr56
to_bay_cr10_start;2023-06-15 07:22:10;start;td-td2_cr-cr10
to_bay_cr55_start;2023-06-15 07:22:13;start;td-td15_cr-cr55
to_bay_cr98_complete;2023-06-15 07:23:13;complete;td-td27_cr-cr98
to_bay_cr55_complete;2023-06-15 07:25:46;complete;td-td15_cr-cr55
to_bay_cr10_complete;2023-06-15 07:27:27;complete;td-td2_cr-cr10
to_bay_cr76_start;2023-06-15 07:32:55;start;td-td21_cr-cr76
to_bay_cr66_start;2023-06-15 07:34:42;start;td-td19_cr-cr66
to_bay_cr70_start;2023-06-15 07:38:53;start;td-td19_cr-cr70
to_bay_cr66_complete;2023-06-15 07:39:19;complete;td-td19_cr-cr66
to_bay_cr76_complete;2023-06-15 07:40:21;complete;td-td21_cr-cr76
to_bay_cr40_start;2023-06-15 07:40:25;start;td-td11_cr-cr40
to_bay_cr40_complete;2023-06-15 07:43:54;complete;td-td11_cr-cr40
to_bay_cr70_complete;2023-06-15 07:48:46;complete;td-td19_cr-cr70
to_bay_cr68_start;2023-06-15 07:51:00;start;td-td19_cr-cr68
to_bay_cr68_complete;2023-06-15 07:54:51;complete;td-td19_cr-cr68
to_bay_cr87_start;2023-06-15 07:56:25;start;td-td24_cr-cr87
to_bay_cr87_complete;2023-06-15 07:58:49;complete;td-td24_cr-cr87
to_bay_cr75_start;2023-06-15 07:59:38;start;td-td21_cr-cr75
to_bay_cr23_start;2023-06-15 09:00:27;start;td-td6_cr-cr23
to_bay_cr23_complete;2023-06-15 09:04:09;complete;td-td6_cr-cr23
to_bay_cr75_complete;2023-06-15 09:06:35;complete;td-td21_cr-cr75
to_bay_cr58_start;2023-06-15 09:06:47;start;td-td15_cr-cr58
to_bay_cr58_complete;2023-06-15 09:08:46;complete;td-td15_cr-cr58
to_bay_cr78_start;2023-06-16 10:26:56;start;td-td22_cr-cr78
to_bay_cr78_complete;2023-06-16 10:34:40;complete;td-td22_cr-cr78
to_bay_cr33_start;2023-06-19 05:58:17;start;td-td9_cr-cr33
to_bay_cr81_start;2023-06-19 05:58:17;start;td-td23_cr-cr81
to_bay_cr84_start;2023-06-19 05:58:17;start;td-td23_cr-cr84
to_bay_cr84_complete;2023-06-19 08:01:21;complete;td-td23_cr-cr84
to_bay_cr33_complete;2023-06-19 08:01:48;complete;td-td9_cr-cr33
to_bay_cr81_complete;2023-06-19 08:03:33;complete;td-td23_cr-cr81
to_bay_cr32_start;2023-06-19 08:08:57;start;td-td9_cr-cr32
to_bay_cr26_start;2023-06-19 08:14:01;start;td-td7_cr-cr26
to_bay_cr32_complete;2023-06-19 08:14:36;complete;td-td9_cr-cr32
to_bay_cr26_complete;2023-06-19 08:17:16;complete;td-td7_cr-cr26
to_bay_cr31_start;2023-06-19 14:48:50;start;td-td9_cr-cr31
to_bay_cr83_start;2023-06-19 14:52:45;start;td-td23_cr-cr83
to_bay_cr31_complete;2023-06-19 14:54:18;complete;td-td9_cr-cr31
to_bay_cr83_complete;2023-06-19 14:54:55;complete;td-td23_cr-cr83
to_bay_cr111_start;2023-06-19 15:13:35;start;td-td31_cr-cr111
to_bay_cr111_complete;2023-06-19 15:17:36;complete;td-td31_cr-cr111
to_bay_cr113_start;2023-06-19 15:53:49;start;td-td31_cr-cr113
to_bay_cr113_complete;2023-06-19 16:55:18;complete;td-td31_cr-cr113
to_bay_cr109_start;2023-06-20 08:56:06;start;td-td30_cr-cr109
to_bay_cr109_complete;2023-06-20 08:58:33;complete;td-td30_cr-cr109
to_bay_cr114_start;2023-06-20 09:57:47;start;td-td31_cr-cr114
to_bay_cr114_complete;2023-06-20 10:59:06;complete;td-td31_cr-cr114
to_bay_cr101_start;2023-06-20 15:51:23;start;td-td28_cr-cr101
to_bay_cr101_complete;2023-06-20 15:52:37;complete;td-td28_cr-cr101
to_bay_cr123_start;2023-06-21 13:59:32;start;td-td34_cr-cr123
to_bay_cr123_complete;2023-06-21 15:00:30;complete;td-td34_cr-cr123
to_bay_cr127_start;2023-06-22 00:17:16;start;td-td35_cr-cr127
to_bay_cr127_complete;2023-06-22 07:27:08;complete;td-td35_cr-cr127
to_bay_cr102_start;2023-06-22 13:45:52;start;td-td28_cr-cr102
to_bay_cr102_complete;2023-06-22 13:48:47;complete;td-td28_cr-cr102
to_bay_cr89_start;2023-06-22 13:53:10;start;td-td25_cr-cr89
to_bay_cr89_complete;2023-06-22 14:54:01;complete;td-td25_cr-cr89
to_bay_cr126_start;2023-06-22 14:55:57;start;td-td35_cr-cr126
to_bay_cr130_start;2023-06-22 15:56:43;start;td-td36_cr-cr130
to_bay_cr126_complete;2023-06-22 15:57:49;complete;td-td35_cr-cr126
to_bay_cr130_complete;2023-06-22 15:57:57;complete;td-td36_cr-cr130
to_bay_cr64_start;2023-06-23 11:58:52;start;td-td18_cr-cr64
to_bay_cr64_complete;2023-06-23 14:06:31;complete;td-td18_cr-cr64
to_bay_cr65_start;2023-06-26 02:49:27;start;td-td18_cr-cr65
to_bay_cr80_start;2023-06-26 02:49:27;start;td-td22_cr-cr80
to_bay_cr73_start;2023-06-26 02:49:27;start;td-td20_cr-cr73
to_bay_cr65_complete;2023-06-26 07:53:27;complete;td-td18_cr-cr65
to_bay_cr80_complete;2023-06-26 07:54:32;complete;td-td22_cr-cr80
to_bay_cr73_complete;2023-06-26 07:54:56;complete;td-td20_cr-cr73
to_bay_cr79_start;2023-06-26 08:55:09;start;td-td22_cr-cr79
to_bay_cr79_complete;2023-06-26 08:59:50;complete;td-td22_cr-cr79
to_bay_cr72_start;2023-06-26 09:01:12;start;td-td20_cr-cr72
to_bay_cr77_start;2023-06-26 09:02:46;start;td-td22_cr-cr77
to_bay_cr77_complete;2023-06-26 09:04:39;complete;td-td22_cr-cr77
to_bay_cr71_start;2023-06-26 09:05:22;start;td-td20_cr-cr71
to_bay_cr72_complete;2023-06-26 09:05:29;complete;td-td20_cr-cr72
to_bay_cr71_complete;2023-06-26 09:08:11;complete;td-td20_cr-cr71
to_bay_cr139_start;2023-06-26 10:55:49;start;td-td39_cr-cr139
to_bay_cr139_complete;2023-06-26 10:58:04;complete;td-td39_cr-cr139
to_bay_cr120_start;2023-06-26 13:03:40;start;td-td33_cr-cr120
to_bay_cr120_complete;2023-06-26 13:13:14;complete;td-td33_cr-cr120
to_bay_cr125_start;2023-06-26 14:53:15;start;td-td35_cr-cr125
to_bay_cr119_start;2023-06-26 14:55:35;start;td-td33_cr-cr119
to_bay_cr119_complete;2023-06-26 14:58:55;complete;td-td33_cr-cr119
to_bay_cr125_complete;2023-06-26 15:55:10;complete;td-td35_cr-cr125
to_bay_cr90_start;2023-06-27 10:51:11;start;td-td25_cr-cr90
to_bay_cr90_complete;2023-06-27 10:58:09;complete;td-td25_cr-cr90
to_bay_cr146_start;2023-06-28 13:39:52;start;td-td41_cr-cr146
to_bay_cr146_complete;2023-06-28 13:43:44;complete;td-td41_cr-cr146
to_bay_cr92_start;2023-06-28 13:57:15;start;td-td26_cr-cr92
to_bay_cr92_complete;2023-06-28 14:58:51;complete;td-td26_cr-cr92
to_bay_cr149_start;2023-06-28 18:49:31;start;td-td42_cr-cr149
to_bay_cr148_start;2023-06-28 18:49:31;start;td-td41_cr-cr148
to_bay_cr147_start;2023-06-28 18:49:31;start;td-td41_cr-cr147
to_bay_cr149_complete;2023-06-29 07:53:26;complete;td-td42_cr-cr149
to_bay_cr147_complete;2023-06-29 07:55:27;complete;td-td41_cr-cr147
to_bay_cr148_complete;2023-06-29 07:56:56;complete;td-td41_cr-cr148
to_bay_cr143_start;2023-06-29 07:57:52;start;td-td40_cr-cr143
to_bay_cr88_start;2023-06-29 08:57:28;start;td-td25_cr-cr88
to_bay_cr143_complete;2023-06-29 08:58:02;complete;td-td40_cr-cr143
to_bay_cr88_complete;2023-06-29 08:59:57;complete;td-td25_cr-cr88
to_bay_cr151_start;2023-06-29 10:00:48;start;td-td42_cr-cr151
to_bay_cr60_start;2023-06-29 10:01:42;start;td-td16_cr-cr60
to_bay_cr59_start;2023-06-29 10:03:00;start;td-td16_cr-cr59
to_bay_cr151_complete;2023-06-29 10:03:50;complete;td-td42_cr-cr151
to_bay_cr60_complete;2023-06-29 10:04:04;complete;td-td16_cr-cr60
to_bay_cr161_start;2023-06-29 10:04:28;start;td-td46_cr-cr161
to_bay_cr59_complete;2023-06-29 10:05:21;complete;td-td16_cr-cr59
to_bay_cr161_complete;2023-06-29 10:07:03;complete;td-td46_cr-cr161
to_bay_cr150_start;2023-06-29 10:08:17;start;td-td42_cr-cr150
to_bay_cr133_start;2023-06-29 10:10:07;start;td-td37_cr-cr133
to_bay_cr133_complete;2023-06-29 10:11:59;complete;td-td37_cr-cr133
to_bay_cr150_complete;2023-06-29 10:12:56;complete;td-td42_cr-cr150
to_bay_cr154_start;2023-06-30 09:38:41;start;td-td44_cr-cr154
to_bay_cr154_complete;2023-06-30 09:40:26;complete;td-td44_cr-cr154
to_bay_cr153_start;2023-06-30 09:45:26;start;td-td43_cr-cr153
to_bay_cr153_complete;2023-06-30 09:48:40;complete;td-td43_cr-cr153
to_bay_cr140_start;2023-06-30 16:56:27;start;td-td40_cr-cr140
to_bay_cr140_complete;2023-06-30 18:10:22;complete;td-td40_cr-cr140
to_bay_cr128_start;2023-07-02 18:09:31;start;td-td36_cr-cr128
to_bay_cr100_start;2023-07-02 18:09:31;start;td-td28_cr-cr100
to_bay_cr105_start;2023-07-02 18:09:31;start;td-td29_cr-cr105
to_bay_cr105_complete;2023-07-03 07:14:25;complete;td-td29_cr-cr105
to_bay_cr100_complete;2023-07-03 07:17:47;complete;td-td28_cr-cr100
to_bay_cr128_complete;2023-07-03 07:21:17;complete;td-td36_cr-cr128
to_bay_cr136_start;2023-07-03 07:24:38;start;td-td38_cr-cr136
to_bay_cr136_complete;2023-07-03 07:28:55;complete;td-td38_cr-cr136
to_bay_cr122_start;2023-07-03 07:32:00;start;td-td34_cr-cr122
to_bay_cr129_start;2023-07-03 07:39:46;start;td-td36_cr-cr129
to_bay_cr93_start;2023-07-03 07:43:26;start;td-td26_cr-cr93
to_bay_cr122_complete;2023-07-03 07:46:34;complete;td-td34_cr-cr122
to_bay_cr129_complete;2023-07-03 07:48:23;complete;td-td36_cr-cr129
to_bay_cr93_complete;2023-07-03 07:48:33;complete;td-td26_cr-cr93
to_bay_cr134_start;2023-07-03 07:55:35;start;td-td38_cr-cr134
to_bay_cr135_start;2023-07-03 07:59:48;start;td-td38_cr-cr135
to_bay_cr112_start;2023-07-03 08:55:36;start;td-td31_cr-cr112
to_bay_cr134_complete;2023-07-03 08:59:07;complete;td-td38_cr-cr134
to_bay_cr135_complete;2023-07-03 09:08:13;complete;td-td38_cr-cr135
to_bay_cr104_start;2023-07-03 09:14:40;start;td-td28_cr-cr104
to_bay_cr104_complete;2023-07-03 09:22:17;complete;td-td28_cr-cr104
to_bay_cr107_start;2023-07-03 09:33:25;start;td-td29_cr-cr107
to_bay_cr107_complete;2023-07-03 09:39:22;complete;td-td29_cr-cr107
to_bay_cr94_start;2023-07-03 09:49:44;start;td-td26_cr-cr94
to_bay_cr94_complete;2023-07-03 09:54:21;complete;td-td26_cr-cr94
to_bay_cr112_complete;2023-07-03 09:57:07;complete;td-td31_cr-cr112
to_bay_cr95_start;2023-07-03 09:58:54;start;td-td26_cr-cr95
to_bay_cr121_start;2023-07-03 09:59:09;start;td-td33_cr-cr121
to_bay_cr91_start;2023-07-03 10:04:13;start;td-td26_cr-cr91
to_bay_cr91_complete;2023-07-03 10:06:08;complete;td-td26_cr-cr91
to_bay_cr124_start;2023-07-03 10:11:19;start;td-td34_cr-cr124
to_bay_cr124_complete;2023-07-03 10:15:44;complete;td-td34_cr-cr124
to_bay_cr137_start;2023-07-03 10:25:19;start;td-td38_cr-cr137
to_bay_cr137_complete;2023-07-03 10:29:42;complete;td-td38_cr-cr137
to_bay_cr108_start;2023-07-03 10:31:12;start;td-td29_cr-cr108
to_bay_cr108_complete;2023-07-03 10:36:03;complete;td-td29_cr-cr108
to_bay_cr106_start;2023-07-03 10:38:54;start;td-td29_cr-cr106
to_bay_cr106_complete;2023-07-03 10:46:01;complete;td-td29_cr-cr106
to_bay_cr103_start;2023-07-03 10:52:13;start;td-td28_cr-cr103
to_bay_cr103_complete;2023-07-03 10:55:35;complete;td-td28_cr-cr103
to_bay_cr121_complete;2023-07-03 11:00:30;complete;td-td33_cr-cr121
to_bay_cr95_complete;2023-07-03 11:00:44;complete;td-td26_cr-cr95
to_bay_cr167_start;2023-07-03 16:14:50;start;td-td47_cr-cr167
to_bay_cr167_complete;2023-07-03 16:27:23;complete;td-td47_cr-cr167
to_bay_cr162_start;2023-07-04 10:09:44;start;td-td46_cr-cr162
to_bay_cr162_complete;2023-07-04 10:12:53;complete;td-td46_cr-cr162
to_bay_cr158_start;2023-07-04 16:22:10;start;td-td45_cr-cr158
to_bay_cr158_complete;2023-07-04 16:24:39;complete;td-td45_cr-cr158
to_bay_cr183_start;2023-07-05 14:29:39;start;td-td51_cr-cr183
to_bay_cr183_complete;2023-07-05 14:31:23;complete;td-td51_cr-cr183
to_bay_cr116_start;2023-07-06 00:45:19;start;td-td32_cr-cr116
to_bay_cr86_start;2023-07-06 00:45:19;start;td-td24_cr-cr86
to_bay_cr116_complete;2023-07-06 07:49:15;complete;td-td32_cr-cr116
to_bay_cr173_start;2023-07-06 07:51:57;start;td-td49_cr-cr173
to_bay_cr85_start;2023-07-06 07:54:50;start;td-td24_cr-cr85
to_bay_cr86_complete;2023-07-06 07:55:04;complete;td-td24_cr-cr86
to_bay_cr173_complete;2023-07-06 07:57:32;complete;td-td49_cr-cr173
to_bay_cr85_complete;2023-07-06 08:56:37;complete;td-td24_cr-cr85
to_bay_cr132_start;2023-07-06 09:01:46;start;td-td37_cr-cr132
to_bay_cr132_complete;2023-07-06 09:04:55;complete;td-td37_cr-cr132
to_bay_cr184_start;2023-07-06 09:07:53;start;td-td52_cr-cr184
to_bay_cr182_start;2023-07-06 09:09:47;start;td-td51_cr-cr182
to_bay_cr184_complete;2023-07-06 09:10:38;complete;td-td52_cr-cr184
to_bay_cr110_start;2023-07-06 09:11:25;start;td-td30_cr-cr110
to_bay_cr110_complete;2023-07-06 09:14:21;complete;td-td30_cr-cr110
to_bay_cr182_complete;2023-07-06 09:15:42;complete;td-td51_cr-cr182
to_bay_cr170_start;2023-07-06 09:16:27;start;td-td48_cr-cr170
to_bay_cr152_start;2023-07-06 09:17:17;start;td-td43_cr-cr152
to_bay_cr170_complete;2023-07-06 09:18:22;complete;td-td48_cr-cr170
to_bay_cr152_complete;2023-07-06 09:19:05;complete;td-td43_cr-cr152
to_bay_cr171_start;2023-07-06 09:20:22;start;td-td48_cr-cr171
to_bay_cr171_complete;2023-07-06 09:26:25;complete;td-td48_cr-cr171
to_bay_cr185_start;2023-07-06 09:28:18;start;td-td52_cr-cr185
to_bay_cr118_start;2023-07-06 09:28:58;start;td-td32_cr-cr118
to_bay_cr118_complete;2023-07-06 09:31:26;complete;td-td32_cr-cr118
to_bay_cr185_complete;2023-07-06 09:32:05;complete;td-td52_cr-cr185
to_bay_cr131_start;2023-07-06 09:34:29;start;td-td37_cr-cr131
to_bay_cr115_start;2023-07-06 09:34:59;start;td-td32_cr-cr115
to_bay_cr131_complete;2023-07-06 09:37:43;complete;td-td37_cr-cr131
to_bay_cr115_complete;2023-07-06 09:39:35;complete;td-td32_cr-cr115
to_bay_cr117_start;2023-07-06 09:43:06;start;td-td32_cr-cr117
to_bay_cr117_complete;2023-07-06 09:47:25;complete;td-td32_cr-cr117
to_bay_cr175_start;2023-07-06 14:29:32;start;td-td49_cr-cr175
to_bay_cr175_complete;2023-07-06 14:33:15;complete;td-td49_cr-cr175
to_bay_cr181_start;2023-07-06 14:49:31;start;td-td50_cr-cr181
to_bay_cr181_complete;2023-07-06 14:51:20;complete;td-td50_cr-cr181
to_bay_cr196_start;2023-07-06 16:20:53;start;td-td56_cr-cr196
to_bay_cr196_complete;2023-07-06 16:23:04;complete;td-td56_cr-cr196
to_bay_cr145_start;2023-07-09 21:14:08;start;td-td41_cr-cr145
to_bay_cr157_start;2023-07-09 21:14:08;start;td-td45_cr-cr157
to_bay_cr141_start;2023-07-09 21:14:08;start;td-td40_cr-cr141
to_bay_cr141_complete;2023-07-10 07:24:11;complete;td-td40_cr-cr141
to_bay_cr145_complete;2023-07-10 07:26:19;complete;td-td41_cr-cr145
to_bay_cr157_complete;2023-07-10 07:28:06;complete;td-td45_cr-cr157
to_bay_cr144_start;2023-07-10 07:30:32;start;td-td41_cr-cr144
to_bay_cr187_start;2023-07-10 07:30:35;start;td-td53_cr-cr187
to_bay_cr144_complete;2023-07-10 07:34:26;complete;td-td41_cr-cr144
to_bay_cr159_start;2023-07-10 07:35:53;start;td-td45_cr-cr159
to_bay_cr187_complete;2023-07-10 07:36:46;complete;td-td53_cr-cr187
to_bay_cr159_complete;2023-07-10 07:40:40;complete;td-td45_cr-cr159
to_bay_cr160_start;2023-07-10 07:42:18;start;td-td45_cr-cr160
to_bay_cr142_start;2023-07-10 07:43:12;start;td-td40_cr-cr142
to_bay_cr160_complete;2023-07-10 07:47:05;complete;td-td45_cr-cr160
to_bay_cr142_complete;2023-07-10 07:51:49;complete;td-td40_cr-cr142
to_bay_cr205_start;2023-07-11 07:44:01;start;td-td59_cr-cr205
to_bay_cr205_complete;2023-07-11 07:50:27;complete;td-td59_cr-cr205
to_bay_cr186_start;2023-07-11 08:56:33;start;td-td53_cr-cr186
to_bay_cr156_start;2023-07-11 09:18:43;start;td-td44_cr-cr156
to_bay_cr156_complete;2023-07-11 09:23:52;complete;td-td44_cr-cr156
to_bay_cr186_complete;2023-07-11 10:05:32;complete;td-td53_cr-cr186
to_bay_cr172_start;2023-07-11 14:55:15;start;td-td49_cr-cr172
to_bay_cr172_complete;2023-07-11 15:58:22;complete;td-td49_cr-cr172
to_bay_cr214_start;2023-07-12 10:42:20;start;td-td61_cr-cr214
to_bay_cr223_start;2023-07-12 10:43:25;start;td-td63_cr-cr223
to_bay_cr214_complete;2023-07-12 10:44:57;complete;td-td61_cr-cr214
to_bay_cr223_complete;2023-07-12 10:46:03;complete;td-td63_cr-cr223
to_bay_cr194_start;2023-07-12 22:22:41;start;td-td56_cr-cr194
to_bay_cr195_start;2023-07-12 22:22:41;start;td-td56_cr-cr195
to_bay_cr194_complete;2023-07-13 07:26:05;complete;td-td56_cr-cr194
