ocel_id;ocel_time;lifecycle;instance_id
collect_hu95_complete;2023-06-01 07:47:16;complete;cr-cr35
collect_hu89_complete;2023-06-01 07:55:38;complete;cr-cr2
collect_hu98_complete;2023-06-01 09:00:03;complete;cr-cr11
collect_hu101_complete;2023-06-01 09:03:26;complete;cr-cr11
collect_hu93_complete;2023-06-01 09:05:35;complete;cr-cr35
collect_hu102_complete;2023-06-01 09:11:17;complete;cr-cr11
collect_hu99_complete;2023-06-01 09:14:59;complete;cr-cr11
collect_hu92_complete;2023-06-01 09:17:49;complete;cr-cr35
collect_hu94_complete;2023-06-01 09:21:15;complete;cr-cr35
collect_hu87_complete;2023-06-01 09:22:12;complete;cr-cr2
collect_hu100_complete;2023-06-01 09:23:38;complete;cr-cr11
collect_hu88_complete;2023-06-01 09:31:27;complete;cr-cr2
collect_hu97_complete;2023-06-01 09:36:21;complete;cr-cr35
collect_hu86_complete;2023-06-01 09:40:00;complete;cr-cr2
collect_hu103_complete;2023-06-01 09:42:31;complete;cr-cr11
collect_hu96_complete;2023-06-01 09:45:55;complete;cr-cr35
collect_hu90_complete;2023-06-01 09:46:50;complete;cr-cr2
collect_hu104_complete;2023-06-01 11:34:00;complete;cr-cr20
collect_hu105_complete;2023-06-01 12:28:15;complete;cr-cr1
collect_hu109_complete;2023-06-01 13:32:52;complete;cr-cr1
collect_hu108_complete;2023-06-01 13:33:46;complete;cr-cr1
collect_hu106_complete;2023-06-01 13:35:21;complete;cr-cr1
collect_hu110_complete;2023-06-01 13:38:11;complete;cr-cr1
collect_hu107_complete;2023-06-01 13:39:05;complete;cr-cr1
collect_hu113_complete;2023-06-01 16:17:03;complete;cr-cr34
collect_hu111_complete;2023-06-01 16:19:44;complete;cr-cr34
collect_hu112_complete;2023-06-01 16:23:13;complete;cr-cr34
collect_hu117_complete;2023-06-01 21:25:57;complete;cr-cr3
collect_hu122_complete;2023-06-02 07:29:04;complete;cr-cr28
collect_hu123_complete;2023-06-02 07:37:34;complete;cr-cr28
collect_hu121_complete;2023-06-02 07:48:34;complete;cr-cr28
collect_hu115_complete;2023-06-02 07:53:30;complete;cr-cr3
collect_hu120_complete;2023-06-02 07:59:59;complete;cr-cr28
collect_hu125_complete;2023-06-02 09:03:28;complete;cr-cr28
collect_hu119_complete;2023-06-02 09:05:33;complete;cr-cr3
collect_hu116_complete;2023-06-02 09:08:44;complete;cr-cr3
collect_hu114_complete;2023-06-02 09:14:28;complete;cr-cr3
collect_hu124_complete;2023-06-02 09:17:50;complete;cr-cr28
collect_hu118_complete;2023-06-02 09:21:56;complete;cr-cr3
collect_hu129_complete;2023-06-02 10:08:58;complete;cr-cr45
collect_hu128_complete;2023-06-02 10:12:52;complete;cr-cr45
collect_hu131_complete;2023-06-02 10:17:11;complete;cr-cr45
collect_hu126_complete;2023-06-02 10:20:21;complete;cr-cr45
collect_hu130_complete;2023-06-02 10:26:38;complete;cr-cr45
collect_hu127_complete;2023-06-02 10:28:13;complete;cr-cr45
collect_hu134_complete;2023-06-02 13:35:59;complete;cr-cr48
collect_hu132_complete;2023-06-02 13:40:30;complete;cr-cr48
collect_hu136_complete;2023-06-02 13:46:44;complete;cr-cr48
collect_hu137_complete;2023-06-02 13:57:31;complete;cr-cr48
collect_hu135_complete;2023-06-02 14:58:34;complete;cr-cr48
collect_hu133_complete;2023-06-02 16:00:38;complete;cr-cr48
collect_hu139_complete;2023-06-02 17:47:49;complete;cr-cr33
collect_hu140_complete;2023-06-02 17:56:34;complete;cr-cr33
collect_hu138_complete;2023-06-02 17:58:53;complete;cr-cr33
collect_hu142_complete;2023-06-02 19:25:51;complete;cr-cr33
collect_hu149_complete;2023-06-05 07:32:11;complete;cr-cr53
collect_hu145_complete;2023-06-05 07:34:32;complete;cr-cr27
collect_hu153_complete;2023-06-05 07:47:39;complete;cr-cr52
collect_hu148_complete;2023-06-05 07:52:41;complete;cr-cr53
collect_hu156_complete;2023-06-05 07:54:17;complete;cr-cr52
collect_hu165_complete;2023-06-05 08:54:42;complete;cr-cr51
collect_hu147_complete;2023-06-05 09:57:56;complete;cr-cr53
collect_hu144_complete;2023-06-05 11:04:24;complete;cr-cr27
collect_hu159_complete;2023-06-05 11:07:13;complete;cr-cr47
collect_hu158_complete;2023-06-05 11:09:47;complete;cr-cr47
collect_hu150_complete;2023-06-05 11:14:45;complete;cr-cr53
collect_hu162_complete;2023-06-05 11:22:01;complete;cr-cr47
collect_hu161_complete;2023-06-05 11:29:03;complete;cr-cr47
collect_hu155_complete;2023-06-05 11:29:58;complete;cr-cr52
collect_hu160_complete;2023-06-05 11:33:32;complete;cr-cr47
collect_hu166_complete;2023-06-05 11:37:27;complete;cr-cr51
collect_hu154_complete;2023-06-05 11:41:45;complete;cr-cr52
collect_hu170_complete;2023-06-05 11:44:09;complete;cr-cr25
collect_hu152_complete;2023-06-05 11:46:01;complete;cr-cr52
collect_hu173_complete;2023-06-05 11:52:12;complete;cr-cr25
collect_hu146_complete;2023-06-05 11:53:53;complete;cr-cr27
collect_hu157_complete;2023-06-05 11:56:05;complete;cr-cr47
collect_hu151_complete;2023-06-05 11:56:59;complete;cr-cr52
collect_hu143_complete;2023-06-05 13:58:53;complete;cr-cr33
collect_hu168_complete;2023-06-05 15:04:23;complete;cr-cr51
collect_hu180_complete;2023-06-05 15:05:48;complete;cr-cr49
collect_hu186_complete;2023-06-05 15:08:54;complete;cr-cr50
collect_hu182_complete;2023-06-05 15:10:28;complete;cr-cr50
collect_hu188_complete;2023-06-05 15:15:05;complete;cr-cr15
collect_hu189_complete;2023-06-05 15:17:41;complete;cr-cr15
collect_hu184_complete;2023-06-05 15:19:50;complete;cr-cr50
collect_hu175_complete;2023-06-05 15:22:14;complete;cr-cr49
collect_hu141_complete;2023-06-05 15:24:10;complete;cr-cr33
collect_hu174_complete;2023-06-05 15:25:19;complete;cr-cr25
collect_hu177_complete;2023-06-05 15:26:42;complete;cr-cr49
collect_hu167_complete;2023-06-05 15:31:25;complete;cr-cr51
collect_hu190_complete;2023-06-05 15:37:18;complete;cr-cr15
collect_hu172_complete;2023-06-05 15:44:15;complete;cr-cr25
collect_hu183_complete;2023-06-05 15:47:54;complete;cr-cr50
collect_hu192_complete;2023-06-05 15:56:11;complete;cr-cr15
collect_hu193_complete;2023-06-05 16:56:44;complete;cr-cr24
collect_hu196_complete;2023-06-05 16:59:51;complete;cr-cr24
collect_hu181_complete;2023-06-05 18:18:55;complete;cr-cr50
collect_hu198_complete;2023-06-05 18:57:23;complete;cr-cr24
collect_hu163_complete;2023-06-06 08:04:55;complete;cr-cr51
collect_hu194_complete;2023-06-06 08:11:21;complete;cr-cr24
collect_hu197_complete;2023-06-06 08:21:31;complete;cr-cr24
collect_hu185_complete;2023-06-06 08:23:01;complete;cr-cr50
collect_hu176_complete;2023-06-06 08:24:53;complete;cr-cr49
collect_hu178_complete;2023-06-06 08:34:56;complete;cr-cr49
collect_hu191_complete;2023-06-06 08:42:41;complete;cr-cr15
collect_hu164_complete;2023-06-06 08:44:26;complete;cr-cr51
collect_hu171_complete;2023-06-06 08:49:42;complete;cr-cr25
collect_hu195_complete;2023-06-06 08:54:44;complete;cr-cr24
collect_hu199_complete;2023-06-06 09:54:54;complete;cr-cr38
collect_hu201_complete;2023-06-06 09:56:19;complete;cr-cr38
collect_hu187_complete;2023-06-06 09:58:37;complete;cr-cr15
collect_hu204_complete;2023-06-06 09:59:36;complete;cr-cr38
collect_hu209_complete;2023-06-06 11:02:21;complete;cr-cr61
collect_hu179_complete;2023-06-06 11:03:37;complete;cr-cr49
collect_hu200_complete;2023-06-06 11:08:35;complete;cr-cr38
collect_hu206_complete;2023-06-06 11:13:52;complete;cr-cr61
collect_hu214_complete;2023-06-06 11:20:58;complete;cr-cr46
collect_hu203_complete;2023-06-06 11:24:14;complete;cr-cr38
collect_hu210_complete;2023-06-06 11:25:21;complete;cr-cr61
collect_hu202_complete;2023-06-06 11:26:20;complete;cr-cr38
collect_hu212_complete;2023-06-06 11:28:01;complete;cr-cr46
collect_hu216_complete;2023-06-06 11:33:24;complete;cr-cr46
collect_hu208_complete;2023-06-06 11:34:12;complete;cr-cr61
collect_hu215_complete;2023-06-06 11:36:00;complete;cr-cr46
collect_hu211_complete;2023-06-06 11:36:55;complete;cr-cr46
collect_hu207_complete;2023-06-06 11:42:51;complete;cr-cr61
collect_hu213_complete;2023-06-06 11:45:20;complete;cr-cr46
collect_hu217_complete;2023-06-06 11:47:06;complete;cr-cr36
collect_hu221_complete;2023-06-06 11:51:09;complete;cr-cr37
collect_hu218_complete;2023-06-06 11:51:46;complete;cr-cr37
collect_hu219_complete;2023-06-06 11:55:06;complete;cr-cr37
collect_hu222_complete;2023-06-06 11:58:39;complete;cr-cr37
collect_hu225_complete;2023-06-06 14:06:11;complete;cr-cr42
collect_hu227_complete;2023-06-06 14:11:32;complete;cr-cr42
collect_hu169_complete;2023-06-06 14:14:04;complete;cr-cr25
collect_hu229_complete;2023-06-06 14:14:37;complete;cr-cr42
collect_hu228_complete;2023-06-06 14:22:27;complete;cr-cr42
collect_hu205_complete;2023-06-06 14:25:44;complete;cr-cr61
collect_hu220_complete;2023-06-06 14:27:19;complete;cr-cr37
collect_hu224_complete;2023-06-06 14:31:56;complete;cr-cr42
collect_hu231_complete;2023-06-06 14:32:44;complete;cr-cr21
collect_hu226_complete;2023-06-06 14:34:19;complete;cr-cr42
collect_hu223_complete;2023-06-06 14:36:44;complete;cr-cr37
collect_hu235_complete;2023-06-06 14:37:24;complete;cr-cr21
collect_hu234_complete;2023-06-06 14:42:27;complete;cr-cr21
collect_hu236_complete;2023-06-06 14:45:23;complete;cr-cr44
collect_hu239_complete;2023-06-06 14:45:58;complete;cr-cr57
collect_hu241_complete;2023-06-06 14:52:38;complete;cr-cr57
collect_hu245_complete;2023-06-06 14:58:01;complete;cr-cr17
collect_hu240_complete;2023-06-06 14:59:13;complete;cr-cr57
collect_hu238_complete;2023-06-06 16:04:19;complete;cr-cr57
collect_hu246_complete;2023-06-06 16:08:49;complete;cr-cr17
collect_hu242_complete;2023-06-06 16:13:03;complete;cr-cr57
collect_hu237_complete;2023-06-06 16:15:18;complete;cr-cr57
collect_hu233_complete;2023-06-06 16:16:42;complete;cr-cr21
collect_hu230_complete;2023-06-06 16:17:27;complete;cr-cr21
collect_hu243_complete;2023-06-06 16:18:30;complete;cr-cr17
collect_hu244_complete;2023-06-06 16:19:43;complete;cr-cr17
collect_hu232_complete;2023-06-06 16:20:58;complete;cr-cr21
collect_hu247_complete;2023-06-06 16:29:41;complete;cr-cr17
collect_hu248_complete;2023-06-06 16:35:00;complete;cr-cr17
collect_hu253_complete;2023-06-06 17:56:09;complete;cr-cr32
collect_hu254_complete;2023-06-06 19:16:22;complete;cr-cr32
collect_hu260_complete;2023-06-07 07:17:54;complete;cr-cr59
collect_hu256_complete;2023-06-07 07:29:05;complete;cr-cr59
collect_hu250_complete;2023-06-07 07:30:53;complete;cr-cr32
collect_hu249_complete;2023-06-07 07:33:55;complete;cr-cr32
collect_hu252_complete;2023-06-07 07:35:31;complete;cr-cr32
collect_hu259_complete;2023-06-07 07:46:44;complete;cr-cr59
collect_hu251_complete;2023-06-07 07:49:30;complete;cr-cr32
collect_hu255_complete;2023-06-07 07:50:31;complete;cr-cr59
collect_hu257_complete;2023-06-07 07:56:35;complete;cr-cr59
collect_hu258_complete;2023-06-07 08:57:32;complete;cr-cr59
collect_hu265_complete;2023-06-07 17:09:49;complete;cr-cr56
collect_hu261_complete;2023-06-07 17:18:00;complete;cr-cr56
collect_hu266_complete;2023-06-07 17:22:00;complete;cr-cr56
collect_hu263_complete;2023-06-07 17:29:51;complete;cr-cr56
collect_hu264_complete;2023-06-07 17:36:26;complete;cr-cr56
collect_hu262_complete;2023-06-07 17:51:40;complete;cr-cr56
collect_hu271_complete;2023-06-08 01:26:43;complete;cr-cr55
collect_hu269_complete;2023-06-08 07:29:07;complete;cr-cr55
collect_hu270_complete;2023-06-08 07:34:33;complete;cr-cr55
collect_hu267_complete;2023-06-08 07:35:39;complete;cr-cr55
collect_hu268_complete;2023-06-08 07:46:59;complete;cr-cr55
collect_hu272_complete;2023-06-08 07:55:59;complete;cr-cr55
collect_hu274_complete;2023-06-08 10:43:26;complete;cr-cr39
collect_hu277_complete;2023-06-08 10:45:15;complete;cr-cr39
collect_hu275_complete;2023-06-08 10:48:21;complete;cr-cr39
collect_hu273_complete;2023-06-08 10:50:55;complete;cr-cr39
collect_hu278_complete;2023-06-08 10:51:52;complete;cr-cr39
collect_hu276_complete;2023-06-08 10:59:33;complete;cr-cr39
collect_hu280_complete;2023-06-09 01:20:43;complete;cr-cr54
collect_hu294_complete;2023-06-09 07:23:20;complete;cr-cr69
collect_hu290_complete;2023-06-09 07:31:10;complete;cr-cr58
collect_hu298_complete;2023-06-09 07:33:19;complete;cr-cr68
collect_hu306_complete;2023-06-09 07:43:03;complete;cr-cr67
collect_hu293_complete;2023-06-09 07:44:50;complete;cr-cr69
collect_hu302_complete;2023-06-09 07:49:25;complete;cr-cr68
collect_hu287_complete;2023-06-09 08:49:28;complete;cr-cr58
collect_hu299_complete;2023-06-09 08:51:38;complete;cr-cr68
collect_hu281_complete;2023-06-09 09:54:54;complete;cr-cr54
collect_hu308_complete;2023-06-09 10:57:11;complete;cr-cr67
collect_hu286_complete;2023-06-09 11:57:27;complete;cr-cr58
collect_hu305_complete;2023-06-09 13:57:49;complete;cr-cr67
collect_hu300_complete;2023-06-09 15:04:55;complete;cr-cr68
collect_hu297_complete;2023-06-09 15:11:03;complete;cr-cr68
collect_hu310_complete;2023-06-09 15:16:32;complete;cr-cr22
collect_hu295_complete;2023-06-09 15:23:26;complete;cr-cr69
collect_hu279_complete;2023-06-09 15:27:25;complete;cr-cr54
collect_hu292_complete;2023-06-09 15:30:31;complete;cr-cr69
collect_hu309_complete;2023-06-09 15:31:31;complete;cr-cr22
collect_hu282_complete;2023-06-09 15:35:04;complete;cr-cr54
collect_hu296_complete;2023-06-09 15:37:44;complete;cr-cr69
collect_hu313_complete;2023-06-09 15:38:42;complete;cr-cr22
collect_hu303_complete;2023-06-09 15:41:42;complete;cr-cr67
collect_hu283_complete;2023-06-09 15:49:49;complete;cr-cr54
collect_hu289_complete;2023-06-09 15:52:50;complete;cr-cr58
collect_hu311_complete;2023-06-09 15:53:49;complete;cr-cr22
collect_hu284_complete;2023-06-09 16:57:48;complete;cr-cr54
collect_hu285_complete;2023-06-09 17:57:57;complete;cr-cr58
collect_hu291_complete;2023-06-09 19:30:54;complete;cr-cr69
collect_hu314_complete;2023-06-12 07:34:25;complete;cr-cr22
collect_hu318_complete;2023-06-12 07:36:30;complete;cr-cr66
collect_hu316_complete;2023-06-12 07:44:30;complete;cr-cr66
collect_hu301_complete;2023-06-12 07:48:32;complete;cr-cr68
collect_hu315_complete;2023-06-12 07:57:19;complete;cr-cr66
collect_hu312_complete;2023-06-12 09:07:43;complete;cr-cr22
collect_hu323_complete;2023-06-12 09:14:47;complete;cr-cr65
collect_hu307_complete;2023-06-12 09:18:08;complete;cr-cr67
collect_hu324_complete;2023-06-12 09:24:23;complete;cr-cr65
collect_hu317_complete;2023-06-12 09:29:12;complete;cr-cr66
collect_hu319_complete;2023-06-12 09:30:04;complete;cr-cr66
collect_hu322_complete;2023-06-12 09:30:53;complete;cr-cr65
collect_hu331_complete;2023-06-12 09:33:14;complete;cr-cr75
collect_hu321_complete;2023-06-12 09:41:27;complete;cr-cr65
collect_hu329_complete;2023-06-12 09:44:30;complete;cr-cr75
collect_hu328_complete;2023-06-12 09:48:06;complete;cr-cr63
collect_hu333_complete;2023-06-12 09:52:26;complete;cr-cr75
collect_hu327_complete;2023-06-12 10:53:10;complete;cr-cr63
collect_hu332_complete;2023-06-12 11:53:13;complete;cr-cr75
collect_hu326_complete;2023-06-12 11:57:57;complete;cr-cr63
collect_hu334_complete;2023-06-12 11:58:55;complete;cr-cr75
collect_hu304_complete;2023-06-12 14:01:49;complete;cr-cr67
collect_hu330_complete;2023-06-12 14:06:35;complete;cr-cr75
collect_hu325_complete;2023-06-12 14:12:28;complete;cr-cr63
collect_hu288_complete;2023-06-12 14:16:38;complete;cr-cr58
collect_hu338_complete;2023-06-12 14:17:28;complete;cr-cr40
collect_hu339_complete;2023-06-12 14:22:10;complete;cr-cr40
collect_hu335_complete;2023-06-12 14:27:24;complete;cr-cr40
collect_hu340_complete;2023-06-12 14:33:01;complete;cr-cr40
collect_hu343_complete;2023-06-12 14:41:03;complete;cr-cr60
collect_hu336_complete;2023-06-12 14:45:28;complete;cr-cr40
collect_hu344_complete;2023-06-12 14:46:57;complete;cr-cr76
collect_hu342_complete;2023-06-12 14:49:53;complete;cr-cr60
collect_hu351_complete;2023-06-12 14:52:41;complete;cr-cr62
collect_hu346_complete;2023-06-12 14:58:25;complete;cr-cr76
collect_hu355_complete;2023-06-12 16:00:42;complete;cr-cr71
collect_hu341_complete;2023-06-12 16:05:19;complete;cr-cr60
collect_hu358_complete;2023-06-12 16:08:44;complete;cr-cr71
collect_hu320_complete;2023-06-12 16:15:43;complete;cr-cr66
collect_hu354_complete;2023-06-12 16:22:56;complete;cr-cr71
collect_hu337_complete;2023-06-12 16:28:29;complete;cr-cr40
collect_hu347_complete;2023-06-12 16:32:16;complete;cr-cr62
collect_hu350_complete;2023-06-12 16:38:37;complete;cr-cr62
collect_hu360_complete;2023-06-12 16:41:35;complete;cr-cr70
collect_hu363_complete;2023-06-12 16:45:20;complete;cr-cr26
collect_hu345_complete;2023-06-12 16:51:48;complete;cr-cr76
collect_hu373_complete;2023-06-12 17:56:23;complete;cr-cr23
collect_hu359_complete;2023-06-12 19:04:25;complete;cr-cr70
collect_hu357_complete;2023-06-13 07:06:44;complete;cr-cr71
collect_hu369_complete;2023-06-13 07:17:05;complete;cr-cr23
collect_hu361_complete;2023-06-13 07:19:33;complete;cr-cr70
collect_hu356_complete;2023-06-13 07:21:11;complete;cr-cr71
collect_hu368_complete;2023-06-13 07:22:15;complete;cr-cr23
collect_hu365_complete;2023-06-13 07:23:28;complete;cr-cr26
collect_hu353_complete;2023-06-13 07:26:08;complete;cr-cr71
collect_hu371_complete;2023-06-13 07:30:34;complete;cr-cr23
collect_hu378_complete;2023-06-13 07:35:22;complete;cr-cr8
collect_hu377_complete;2023-06-13 07:44:13;complete;cr-cr8
collect_hu381_complete;2023-06-13 07:47:38;complete;cr-cr73
collect_hu379_complete;2023-06-13 07:55:50;complete;cr-cr8
collect_hu366_complete;2023-06-13 07:59:26;complete;cr-cr26
collect_hu364_complete;2023-06-13 09:11:27;complete;cr-cr26
collect_hu367_complete;2023-06-13 09:12:57;complete;cr-cr26
collect_hu349_complete;2023-06-13 09:17:08;complete;cr-cr62
collect_hu383_complete;2023-06-13 09:21:45;complete;cr-cr73
collect_hu352_complete;2023-06-13 09:22:44;complete;cr-cr62
collect_hu370_complete;2023-06-13 09:25:51;complete;cr-cr23
collect_hu385_complete;2023-06-13 09:27:19;complete;cr-cr73
collect_hu372_complete;2023-06-13 09:32:31;complete;cr-cr23
collect_hu374_complete;2023-06-13 09:33:25;complete;cr-cr8
collect_hu362_complete;2023-06-13 09:36:16;complete;cr-cr26
collect_hu348_complete;2023-06-13 09:40:20;complete;cr-cr62
collect_hu382_complete;2023-06-13 09:41:26;complete;cr-cr73
collect_hu386_complete;2023-06-13 09:43:20;complete;cr-cr87
collect_hu384_complete;2023-06-13 09:48:04;complete;cr-cr73
collect_hu376_complete;2023-06-13 09:49:00;complete;cr-cr8
collect_hu380_complete;2023-06-13 09:55:05;complete;cr-cr73
collect_hu387_complete;2023-06-13 10:56:21;complete;cr-cr84
collect_hu375_complete;2023-06-13 10:59:30;complete;cr-cr8
collect_hu392_complete;2023-06-13 12:41:16;complete;cr-cr82
collect_hu389_complete;2023-06-13 13:47:15;complete;cr-cr82
collect_hu393_complete;2023-06-13 13:48:28;complete;cr-cr82
collect_hu388_complete;2023-06-13 13:54:30;complete;cr-cr82
collect_hu396_complete;2023-06-13 14:57:36;complete;cr-cr81
collect_hu398_complete;2023-06-13 14:58:58;complete;cr-cr81
collect_hu395_complete;2023-06-13 16:02:04;complete;cr-cr81
collect_hu394_complete;2023-06-13 16:04:50;complete;cr-cr81
collect_hu390_complete;2023-06-13 16:11:18;complete;cr-cr82
collect_hu399_complete;2023-06-13 16:11:59;complete;cr-cr81
collect_hu391_complete;2023-06-13 16:13:04;complete;cr-cr82
collect_hu397_complete;2023-06-13 16:15:25;complete;cr-cr81
collect_hu405_complete;2023-06-13 17:10:06;complete;cr-cr96
collect_hu400_complete;2023-06-13 17:16:02;complete;cr-cr96
collect_hu406_complete;2023-06-13 17:23:03;complete;cr-cr98
collect_hu411_complete;2023-06-13 17:29:09;complete;cr-cr98
collect_hu401_complete;2023-06-13 17:32:00;complete;cr-cr96
collect_hu407_complete;2023-06-13 17:35:24;complete;cr-cr98
collect_hu412_complete;2023-06-13 17:37:20;complete;cr-cr99
collect_hu410_complete;2023-06-13 17:52:13;complete;cr-cr98
collect_hu413_complete;2023-06-13 17:55:23;complete;cr-cr99
collect_hu404_complete;2023-06-13 19:45:18;complete;cr-cr96
collect_hu416_complete;2023-06-14 07:49:15;complete;cr-cr97
collect_hu408_complete;2023-06-14 08:51:08;complete;cr-cr98
collect_hu414_complete;2023-06-14 08:57:34;complete;cr-cr97
collect_hu417_complete;2023-06-14 09:59:58;complete;cr-cr97
collect_hu424_complete;2023-06-14 11:00:30;complete;cr-cr80
collect_hu422_complete;2023-06-14 11:01:17;complete;cr-cr80
collect_hu402_complete;2023-06-14 11:01:48;complete;cr-cr96
collect_hu415_complete;2023-06-14 11:04:54;complete;cr-cr97
collect_hu425_complete;2023-06-14 11:06:13;complete;cr-cr74
collect_hu420_complete;2023-06-14 11:13:35;complete;cr-cr80
collect_hu419_complete;2023-06-14 11:18:42;complete;cr-cr97
collect_hu427_complete;2023-06-14 11:22:29;complete;cr-cr91
collect_hu426_complete;2023-06-14 11:23:14;complete;cr-cr74
